# BUSCO version is: 3.0.2 
# The lineage dataset is: arthropoda_odb9 (Creation date: 2017-02-07, number of species: 60, number of BUSCOs: 1066)
# To reproduce this run: python /home/she/opt/busco-master/scripts/run_BUSCO.py -i Md_Trinity.fasta -o Md_busco -l /home/she/database/arthropoda_odb9/ -m transcriptome -c 20
#
# Busco id	Status	Sequence	Score	Length
EOG090X027R	Complete	TRINITY_DN69299_c3_g6_i3	1040.3	561
EOG090X027U	Duplicated	TRINITY_DN69592_c12_g1_i2	438.4	333
EOG090X027U	Duplicated	TRINITY_DN69592_c12_g1_i4	500.4	367
EOG090X0289	Complete	TRINITY_DN69018_c6_g2_i2	658.5	564
EOG090X028A	Complete	TRINITY_DN69437_c8_g5_i3	601.0	357
EOG090X028B	Complete	TRINITY_DN71312_c4_g2_i2	427.0	364
EOG090X028J	Complete	TRINITY_DN69791_c5_g1_i2	497.8	366
EOG090X0294	Duplicated	TRINITY_DN71213_c5_g2_i1	1185.0	633
EOG090X0294	Duplicated	TRINITY_DN71213_c5_g2_i3	1185.1	633
EOG090X0296	Duplicated	TRINITY_DN68369_c5_g7_i1	937.0	513
EOG090X0296	Duplicated	TRINITY_DN68369_c5_g7_i2	940.9	639
EOG090X0296	Duplicated	TRINITY_DN68369_c5_g7_i3	940.6	650
EOG090X02BU	Fragmented	TRINITY_DN51043_c0_g2_i1	329.1	164
EOG090X02BW	Duplicated	TRINITY_DN70230_c11_g1_i2	384.2	520
EOG090X02BW	Duplicated	TRINITY_DN70230_c11_g1_i3	384.3	520
EOG090X02BW	Duplicated	TRINITY_DN70230_c11_g1_i6	383.7	520
EOG090X02C6	Duplicated	TRINITY_DN71041_c8_g1_i1	886.0	495
EOG090X02C6	Duplicated	TRINITY_DN71041_c8_g1_i2	885.2	495
EOG090X02CC	Complete	TRINITY_DN68582_c4_g1_i1	608.3	366
EOG090X02D0	Fragmented	TRINITY_DN38629_c0_g1_i1	123.1	67
EOG090X02DA	Fragmented	TRINITY_DN60525_c0_g4_i1	227.9	101
EOG090X02DF	Complete	TRINITY_DN69287_c13_g1_i1	1038.8	491
EOG090X02DX	Fragmented	TRINITY_DN50969_c0_g2_i1	238.5	117
EOG090X02DZ	Complete	TRINITY_DN92495_c0_g1_i1	416.6	396
EOG090X02EM	Duplicated	TRINITY_DN71085_c10_g4_i1	776.5	566
EOG090X02EM	Duplicated	TRINITY_DN71085_c10_g4_i4	775.2	584
EOG090X02EP	Duplicated	TRINITY_DN68747_c4_g3_i1	520.8	302
EOG090X02EP	Duplicated	TRINITY_DN69411_c3_g1_i2	573.5	500
EOG090X02FO	Duplicated	TRINITY_DN70911_c1_g2_i1	799.1	395
EOG090X02FO	Duplicated	TRINITY_DN70911_c1_g2_i2	815.0	432
EOG090X02FO	Duplicated	TRINITY_DN70911_c1_g2_i4	815.1	432
EOG090X02G1	Fragmented	TRINITY_DN69793_c6_g5_i1	391.0	235
EOG090X02H3	Duplicated	TRINITY_DN70618_c1_g2_i1	295.3	247
EOG090X02H3	Duplicated	TRINITY_DN70618_c1_g2_i2	289.9	244
EOG090X02H9	Duplicated	TRINITY_DN69144_c6_g2_i2	872.9	627
EOG090X02H9	Duplicated	TRINITY_DN69144_c6_g2_i4	993.0	731
EOG090X02HV	Duplicated	TRINITY_DN65921_c0_g1_i2	848.6	612
EOG090X02HV	Duplicated	TRINITY_DN65921_c0_g1_i3	874.4	640
EOG090X02I4	Complete	TRINITY_DN70199_c1_g6_i2	828.8	450
EOG090X02IK	Complete	TRINITY_DN71637_c17_g1_i2	553.9	361
EOG090X02IW	Complete	TRINITY_DN71641_c7_g1_i3	338.5	219
EOG090X02IY	Fragmented	TRINITY_DN69642_c6_g1_i1	183.2	140
EOG090X02J8	Complete	TRINITY_DN64769_c2_g2_i1	277.3	236
EOG090X02LG	Complete	TRINITY_DN59694_c1_g1_i1	242.8	161
EOG090X02LQ	Complete	TRINITY_DN64748_c0_g1_i1	909.4	558
EOG090X02LT	Complete	TRINITY_DN69505_c10_g6_i1	666.9	428
EOG090X02MG	Complete	TRINITY_DN68327_c11_g5_i1	559.6	355
EOG090X02MW	Complete	TRINITY_DN41000_c0_g1_i3	570.5	431
EOG090X02NT	Duplicated	TRINITY_DN67918_c10_g2_i1	328.1	439
EOG090X02NT	Duplicated	TRINITY_DN67918_c10_g2_i2	322.6	439
EOG090X02PU	Complete	TRINITY_DN68123_c12_g1_i3	929.0	532
EOG090X02QS	Duplicated	TRINITY_DN70465_c13_g1_i1	940.7	493
EOG090X02QS	Duplicated	TRINITY_DN70465_c13_g1_i2	939.9	493
EOG090X02QS	Duplicated	TRINITY_DN70465_c13_g1_i3	940.3	493
EOG090X02QX	Duplicated	TRINITY_DN69560_c7_g2_i1	910.0	548
EOG090X02QX	Duplicated	TRINITY_DN69560_c7_g2_i3	909.3	548
EOG090X02RM	Complete	TRINITY_DN20038_c0_g2_i1	310.5	191
EOG090X02RQ	Duplicated	TRINITY_DN70708_c7_g4_i5	836.5	456
EOG090X02RQ	Duplicated	TRINITY_DN70708_c7_g4_i8	789.1	421
EOG090X02S0	Fragmented	TRINITY_DN8904_c0_g1_i1	199.7	128
EOG090X02SD	Complete	TRINITY_DN61884_c0_g2_i1	397.8	318
EOG090X02SJ	Missing
EOG090X02T5	Complete	TRINITY_DN68850_c6_g1_i1	857.5	436
EOG090X02VY	Complete	TRINITY_DN68883_c5_g1_i2	950.8	637
EOG090X02WG	Duplicated	TRINITY_DN70885_c1_g1_i2	772.2	537
EOG090X02WG	Duplicated	TRINITY_DN70885_c1_g1_i3	772.8	520
EOG090X02Z1	Complete	TRINITY_DN56052_c0_g1_i1	956.5	645
EOG090X02ZJ	Duplicated	TRINITY_DN69032_c6_g3_i1	393.7	279
EOG090X02ZJ	Duplicated	TRINITY_DN69032_c6_g3_i3	391.0	264
EOG090X0302	Duplicated	TRINITY_DN71227_c8_g1_i3	1025.6	581
EOG090X0302	Duplicated	TRINITY_DN71227_c8_g1_i5	1027.5	581
EOG090X030C	Complete	TRINITY_DN71690_c0_g2_i1	828.8	536
EOG090X030S	Duplicated	TRINITY_DN69514_c5_g1_i4	959.0	500
EOG090X030S	Duplicated	TRINITY_DN69514_c5_g1_i5	958.7	500
EOG090X0318	Complete	TRINITY_DN54006_c0_g2_i1	416.6	220
EOG090X031T	Fragmented	TRINITY_DN69242_c8_g5_i2	254.8	137
EOG090X0324	Complete	TRINITY_DN66212_c0_g2_i2	604.3	440
EOG090X032C	Complete	TRINITY_DN69018_c5_g5_i1	747.0	425
EOG090X032R	Complete	TRINITY_DN71002_c6_g7_i1	672.6	361
EOG090X033I	Complete	TRINITY_DN70860_c7_g2_i1	967.2	488
EOG090X033O	Fragmented	TRINITY_DN20785_c0_g1_i1	95.1	55
EOG090X0363	Missing
EOG090X0364	Complete	TRINITY_DN60447_c0_g6_i1	457.1	279
EOG090X036X	Duplicated	TRINITY_DN68208_c8_g7_i1	570.4	392
EOG090X036X	Duplicated	TRINITY_DN68208_c8_g7_i2	593.3	412
EOG090X036X	Duplicated	TRINITY_DN68208_c8_g7_i3	603.6	419
EOG090X037B	Duplicated	TRINITY_DN70641_c5_g7_i12	356.1	324
EOG090X037B	Duplicated	TRINITY_DN70641_c5_g7_i21	355.1	318
EOG090X037B	Duplicated	TRINITY_DN70641_c5_g7_i26	353.8	318
EOG090X037N	Duplicated	TRINITY_DN68922_c8_g2_i12	667.5	458
EOG090X037N	Duplicated	TRINITY_DN68922_c8_g2_i13	667.5	458
EOG090X037N	Duplicated	TRINITY_DN68922_c8_g2_i29	666.9	458
EOG090X0398	Missing
EOG090X03A4	Fragmented	TRINITY_DN52765_c0_g2_i1	246.5	145
EOG090X03AJ	Complete	TRINITY_DN69902_c14_g1_i5	668.3	456
EOG090X03AK	Complete	TRINITY_DN53112_c0_g4_i1	482.4	229
EOG090X03B0	Complete	TRINITY_DN71234_c7_g2_i1	156.0	327
EOG090X03B7	Complete	TRINITY_DN69377_c11_g6_i1	450.9	281
EOG090X03CE	Complete	TRINITY_DN68183_c6_g2_i1	741.8	459
EOG090X03DA	Complete	TRINITY_DN42007_c0_g1_i1	945.4	446
EOG090X03DI	Duplicated	TRINITY_DN71111_c6_g3_i1	908.3	619
EOG090X03DI	Duplicated	TRINITY_DN71111_c6_g3_i2	908.1	619
EOG090X03DI	Duplicated	TRINITY_DN71111_c6_g3_i6	971.1	687
EOG090X03EV	Complete	TRINITY_DN49880_c0_g2_i1	498.2	346
EOG090X03FQ	Complete	TRINITY_DN70779_c9_g4_i1	488.6	327
EOG090X03G1	Complete	TRINITY_DN68876_c14_g1_i1	706.3	418
EOG090X03G5	Duplicated	TRINITY_DN69983_c5_g1_i2	442.9	270
EOG090X03G5	Duplicated	TRINITY_DN69983_c5_g1_i3	443.0	270
EOG090X03GO	Complete	TRINITY_DN68388_c3_g3_i1	1074.6	649
EOG090X03H5	Duplicated	TRINITY_DN41960_c0_g1_i1	523.1	338
EOG090X03H5	Duplicated	TRINITY_DN41960_c0_g1_i2	523.1	338
EOG090X03I5	Complete	TRINITY_DN69485_c7_g2_i1	671.6	409
EOG090X03JL	Duplicated	TRINITY_DN69266_c6_g3_i1	694.9	420
EOG090X03JL	Duplicated	TRINITY_DN69266_c6_g3_i7	692.3	461
EOG090X03K5	Duplicated	TRINITY_DN67204_c0_g2_i1	527.3	334
EOG090X03K5	Duplicated	TRINITY_DN67204_c0_g2_i4	521.0	334
EOG090X03K5	Duplicated	TRINITY_DN67204_c0_g2_i5	527.6	334
EOG090X03KG	Duplicated	TRINITY_DN68733_c3_g1_i1	438.1	399
EOG090X03KG	Duplicated	TRINITY_DN68733_c3_g1_i5	438.1	399
EOG090X03KK	Complete	TRINITY_DN69132_c2_g1_i1	424.1	265
EOG090X03KZ	Complete	TRINITY_DN59127_c0_g1_i3	489.6	461
EOG090X03LH	Duplicated	TRINITY_DN71420_c11_g1_i4	555.5	303
EOG090X03LH	Duplicated	TRINITY_DN71420_c11_g1_i7	555.7	303
EOG090X03M6	Duplicated	TRINITY_DN63437_c0_g1_i1	913.5	452
EOG090X03M6	Duplicated	TRINITY_DN63437_c0_g1_i2	930.7	459
EOG090X03NS	Complete	TRINITY_DN68527_c9_g3_i1	803.9	436
EOG090X03O4	Complete	TRINITY_DN70129_c9_g2_i1	848.1	421
EOG090X03P9	Fragmented	TRINITY_DN62570_c0_g2_i2	522.6	254
EOG090X03QA	Duplicated	TRINITY_DN68461_c13_g3_i2	713.5	441
EOG090X03QA	Duplicated	TRINITY_DN68461_c13_g3_i4	662.5	381
EOG090X03QA	Duplicated	TRINITY_DN68461_c13_g3_i5	771.4	471
EOG090X03QF	Complete	TRINITY_DN69660_c6_g7_i1	449.6	319
EOG090X03QT	Duplicated	TRINITY_DN71718_c4_g1_i3	789.8	476
EOG090X03QT	Duplicated	TRINITY_DN71718_c4_g1_i4	860.7	514
EOG090X03QW	Complete	TRINITY_DN71049_c7_g1_i1	724.8	382
EOG090X03R5	Missing
EOG090X03RD	Duplicated	TRINITY_DN70895_c8_g2_i1	743.3	451
EOG090X03RD	Duplicated	TRINITY_DN70895_c8_g2_i2	744.8	420
EOG090X03RD	Duplicated	TRINITY_DN70895_c8_g2_i6	746.4	422
EOG090X03RJ	Complete	TRINITY_DN70338_c4_g1_i2	738.8	407
EOG090X03RP	Complete	TRINITY_DN65123_c0_g1_i3	685.8	320
EOG090X03S1	Duplicated	TRINITY_DN70333_c4_g1_i2	823.6	435
EOG090X03S1	Duplicated	TRINITY_DN70333_c4_g1_i4	824.3	435
EOG090X03S1	Duplicated	TRINITY_DN70333_c4_g1_i9	823.6	435
EOG090X03SL	Duplicated	TRINITY_DN71550_c13_g1_i3	874.0	499
EOG090X03SL	Duplicated	TRINITY_DN71550_c13_g1_i4	827.7	447
EOG090X03ST	Complete	TRINITY_DN67171_c0_g1_i1	677.4	407
EOG090X03SX	Duplicated	TRINITY_DN68665_c9_g3_i2	743.8	517
EOG090X03SX	Duplicated	TRINITY_DN68665_c9_g3_i5	744.4	517
EOG090X03T7	Fragmented	TRINITY_DN69397_c8_g2_i1	166.5	87
EOG090X03TK	Duplicated	TRINITY_DN63741_c0_g1_i1	686.8	359
EOG090X03TK	Duplicated	TRINITY_DN63741_c0_g1_i2	687.5	359
EOG090X03TW	Fragmented	TRINITY_DN46774_c0_g1_i1	202.4	137
EOG090X03TX	Duplicated	TRINITY_DN69419_c8_g1_i1	700.2	486
EOG090X03TX	Duplicated	TRINITY_DN69419_c8_g1_i2	702.5	486
EOG090X03TX	Duplicated	TRINITY_DN69419_c8_g1_i4	702.2	486
EOG090X03U0	Duplicated	TRINITY_DN70936_c4_g1_i1	913.2	475
EOG090X03U0	Duplicated	TRINITY_DN70936_c4_g1_i2	915.6	476
EOG090X03UT	Complete	TRINITY_DN70000_c11_g1_i3	742.9	393
EOG090X03V0	Duplicated	TRINITY_DN48287_c0_g2_i1	174.6	242
EOG090X03V0	Duplicated	TRINITY_DN68774_c6_g1_i1	185.2	259
EOG090X03V0	Duplicated	TRINITY_DN69163_c9_g2_i2	182.5	357
EOG090X03VW	Complete	TRINITY_DN58851_c0_g1_i2	958.1	461
EOG090X03WO	Duplicated	TRINITY_DN70073_c11_g1_i5	400.3	242
EOG090X03WO	Duplicated	TRINITY_DN70073_c11_g1_i7	419.7	263
EOG090X03YC	Complete	TRINITY_DN59020_c0_g1_i1	218.2	182
EOG090X03YJ	Duplicated	TRINITY_DN66376_c0_g1_i1	585.9	489
EOG090X03YJ	Duplicated	TRINITY_DN66376_c0_g1_i2	616.9	527
EOG090X03YR	Fragmented	TRINITY_DN59774_c0_g1_i1	170.1	126
EOG090X03ZI	Duplicated	TRINITY_DN69619_c4_g2_i1	827.2	434
EOG090X03ZI	Duplicated	TRINITY_DN69619_c4_g2_i2	827.0	434
EOG090X0424	Fragmented	TRINITY_DN79751_c0_g1_i1	197.8	120
EOG090X0431	Duplicated	TRINITY_DN71179_c4_g1_i17	389.0	248
EOG090X0431	Duplicated	TRINITY_DN71179_c4_g1_i7	390.1	248
EOG090X0431	Duplicated	TRINITY_DN71179_c4_g1_i9	391.8	248
EOG090X0438	Complete	TRINITY_DN69411_c0_g1_i2	646.0	385
EOG090X0439	Complete	TRINITY_DN64404_c0_g1_i1	353.5	298
EOG090X043F	Duplicated	TRINITY_DN70949_c12_g1_i1	628.2	410
EOG090X043F	Duplicated	TRINITY_DN70949_c12_g1_i3	627.8	410
EOG090X043H	Duplicated	TRINITY_DN66498_c0_g2_i1	656.5	411
EOG090X043H	Duplicated	TRINITY_DN66498_c0_g2_i2	639.1	367
EOG090X043H	Duplicated	TRINITY_DN66498_c0_g2_i3	672.3	434
EOG090X044C	Complete	TRINITY_DN69961_c6_g2_i2	683.5	379
EOG090X0464	Complete	TRINITY_DN71688_c7_g2_i2	206.1	150
EOG090X047B	Duplicated	TRINITY_DN68286_c9_g1_i1	615.0	391
EOG090X047B	Duplicated	TRINITY_DN68286_c9_g1_i4	615.2	391
EOG090X047D	Complete	TRINITY_DN70507_c2_g2_i1	392.9	466
EOG090X0484	Duplicated	TRINITY_DN69798_c6_g2_i3	124.6	205
EOG090X0484	Duplicated	TRINITY_DN69798_c6_g2_i4	124.1	205
EOG090X0484	Duplicated	TRINITY_DN69798_c6_g2_i7	124.6	205
EOG090X0489	Fragmented	TRINITY_DN68653_c6_g2_i3	546.3	267
EOG090X048D	Complete	TRINITY_DN49553_c0_g1_i1	596.0	359
EOG090X0491	Duplicated	TRINITY_DN68865_c4_g1_i4	656.7	379
EOG090X0491	Duplicated	TRINITY_DN68865_c4_g1_i5	655.4	379
EOG090X049L	Fragmented	TRINITY_DN47659_c0_g1_i1	216.2	108
EOG090X049M	Complete	TRINITY_DN66939_c0_g2_i4	1017.1	631
EOG090X04A7	Duplicated	TRINITY_DN66397_c0_g1_i1	653.7	404
EOG090X04A7	Duplicated	TRINITY_DN66397_c0_g1_i2	758.0	455
EOG090X04A7	Duplicated	TRINITY_DN66397_c0_g1_i3	758.1	455
EOG090X04AR	Duplicated	TRINITY_DN69199_c0_g1_i10	591.9	303
EOG090X04AR	Duplicated	TRINITY_DN69199_c0_g1_i11	592.4	303
EOG090X04AR	Duplicated	TRINITY_DN69199_c0_g1_i9	592.9	303
EOG090X04CK	Complete	TRINITY_DN68329_c2_g1_i1	479.6	315
EOG090X04D9	Duplicated	TRINITY_DN70155_c5_g1_i2	314.6	402
