# BUSCO version is: 3.0.2 
# The lineage dataset is: arthropoda_odb9 (Creation date: 2017-02-07, number of species: 60, number of BUSCOs: 1066)
# To reproduce this run: python /home/she/opt/busco-master/scripts/run_BUSCO.py -i Cm_Trinity.fasta -o Cm_busco -l /home/she/database/arthropoda_odb9/ -m transcriptome -c 20
#
# Busco id	Status	Sequence	Score	Length
EOG090X017X	Complete	TRINITY_DN35450_c4_g1_i1	1539.4	797
EOG090X0181	Duplicated	TRINITY_DN33832_c7_g3_i1	1096.1	668
EOG090X0181	Duplicated	TRINITY_DN33832_c7_g3_i6	1062.5	656
EOG090X0181	Duplicated	TRINITY_DN33832_c7_g3_i7	974.0	610
EOG090X018J	Complete	TRINITY_DN35025_c4_g5_i1	773.5	522
EOG090X019S	Complete	TRINITY_DN38398_c0_g1_i1	187.8	162
EOG090X01A3	Complete	TRINITY_DN33002_c4_g1_i1	1070.6	616
EOG090X01AN	Complete	TRINITY_DN33206_c6_g12_i1	668.9	403
EOG090X01B4	Complete	TRINITY_DN17006_c0_g1_i1	1280.5	664
EOG090X01BP	Complete	TRINITY_DN33621_c6_g5_i2	289.6	200
EOG090X01BU	Complete	TRINITY_DN35453_c6_g8_i1	294.1	218
EOG090X01EL	Complete	TRINITY_DN35642_c9_g3_i1	975.9	519
EOG090X01EZ	Complete	TRINITY_DN35616_c7_g6_i1	1175.1	641
EOG090X01F7	Duplicated	TRINITY_DN34311_c4_g1_i1	926.8	669
EOG090X01F7	Duplicated	TRINITY_DN34311_c4_g1_i2	926.8	669
EOG090X01FD	Complete	TRINITY_DN34338_c7_g1_i1	1038.7	757
EOG090X01FO	Complete	TRINITY_DN32432_c0_g2_i1	1469.6	743
EOG090X01G2	Complete	TRINITY_DN34298_c2_g2_i1	1022.2	608
EOG090X01H4	Complete	TRINITY_DN18166_c0_g2_i1	574.0	494
EOG090X01HT	Complete	TRINITY_DN28187_c0_g1_i1	830.8	418
EOG090X01LO	Duplicated	TRINITY_DN34393_c9_g1_i3	289.6	407
EOG090X01LO	Duplicated	TRINITY_DN34393_c9_g1_i4	291.0	407
EOG090X01LQ	Fragmented	TRINITY_DN31861_c0_g1_i1	148.5	158
EOG090X01LU	Complete	TRINITY_DN35817_c4_g2_i3	1307.7	604
EOG090X01LY	Complete	TRINITY_DN32543_c6_g4_i1	779.9	469
EOG090X01MR	Complete	TRINITY_DN32474_c0_g2_i1	655.6	599
EOG090X01NK	Duplicated	TRINITY_DN32942_c6_g2_i11	1183.4	687
EOG090X01NK	Duplicated	TRINITY_DN32942_c6_g2_i13	1151.3	676
EOG090X01NK	Duplicated	TRINITY_DN32942_c6_g2_i9	1183.6	687
EOG090X01NX	Complete	TRINITY_DN31284_c0_g3_i1	1330.2	675
EOG090X01OH	Fragmented	TRINITY_DN36502_c0_g1_i1	95.1	67
EOG090X01OT	Missing
EOG090X01QS	Duplicated	TRINITY_DN34425_c8_g1_i1	600.3	340
EOG090X01QS	Duplicated	TRINITY_DN34425_c8_g1_i2	599.7	340
EOG090X01QS	Duplicated	TRINITY_DN34425_c8_g1_i3	599.8	340
EOG090X01QX	Complete	TRINITY_DN35432_c5_g1_i1	75.2	88
EOG090X01R0	Complete	TRINITY_DN34114_c7_g1_i4	197.2	438
EOG090X01R1	Complete	TRINITY_DN35136_c5_g3_i1	1083.0	581
EOG090X01SN	Missing
EOG090X01U4	Complete	TRINITY_DN33012_c6_g3_i1	1009.2	586
EOG090X01UE	Complete	TRINITY_DN16027_c0_g1_i1	1025.2	563
EOG090X01UY	Complete	TRINITY_DN33979_c7_g1_i1	1008.7	595
EOG090X01V1	Complete	TRINITY_DN31686_c0_g1_i1	1080.2	592
EOG090X01W2	Fragmented	TRINITY_DN30805_c0_g4_i1	353.4	178
EOG090X01XB	Complete	TRINITY_DN14116_c0_g1_i1	287.2	203
EOG090X01YQ	Complete	TRINITY_DN29962_c0_g2_i1	983.9	567
EOG090X0205	Complete	TRINITY_DN34785_c4_g2_i1	739.4	461
EOG090X020Y	Fragmented	TRINITY_DN33127_c4_g9_i1	147.3	100
EOG090X020Z	Duplicated	TRINITY_DN31742_c0_g1_i1	365.3	231
EOG090X020Z	Duplicated	TRINITY_DN31742_c0_g1_i2	365.0	247
EOG090X020Z	Duplicated	TRINITY_DN31742_c0_g1_i3	364.9	231
EOG090X021B	Fragmented	TRINITY_DN45785_c0_g1_i1	137.2	74
EOG090X023B	Duplicated	TRINITY_DN33311_c8_g1_i1	657.2	418
EOG090X023B	Duplicated	TRINITY_DN33311_c8_g1_i2	655.9	414
EOG090X024P	Fragmented	TRINITY_DN32401_c6_g19_i1	174.6	93
EOG090X0266	Duplicated	TRINITY_DN32269_c0_g1_i6	1007.5	643
EOG090X0266	Duplicated	TRINITY_DN32269_c0_g1_i7	1007.4	643
EOG090X0266	Duplicated	TRINITY_DN32269_c0_g1_i8	1006.6	643
EOG090X0267	Complete	TRINITY_DN32428_c0_g1_i1	766.5	685
EOG090X026K	Complete	TRINITY_DN33703_c1_g3_i2	1103.2	631
EOG090X026V	Complete	TRINITY_DN20077_c0_g1_i1	458.9	386
EOG090X0272	Fragmented	TRINITY_DN35608_c5_g2_i1	208.0	112
EOG090X0279	Complete	TRINITY_DN35561_c4_g2_i1	1016.0	528
EOG090X027A	Complete	TRINITY_DN33286_c6_g1_i1	932.0	571
EOG090X027R	Duplicated	TRINITY_DN35795_c1_g1_i1	1037.1	578
EOG090X027R	Duplicated	TRINITY_DN35795_c1_g1_i3	1036.9	578
EOG090X027U	Complete	TRINITY_DN34618_c7_g7_i1	496.8	367
EOG090X0289	Complete	TRINITY_DN35522_c2_g6_i1	624.8	559
EOG090X028A	Complete	TRINITY_DN33611_c2_g3_i1	503.6	281
EOG090X028B	Complete	TRINITY_DN33178_c5_g1_i2	423.2	377
EOG090X028J	Complete	TRINITY_DN19373_c0_g1_i2	491.1	366
EOG090X0294	Complete	TRINITY_DN32938_c9_g5_i1	1194.5	633
EOG090X0296	Complete	TRINITY_DN33868_c9_g12_i1	933.7	659
EOG090X02BU	Missing
EOG090X02BW	Fragmented	TRINITY_DN34460_c5_g7_i1	446.0	243
EOG090X02C6	Complete	TRINITY_DN35410_c4_g1_i1	808.4	419
EOG090X02CC	Complete	TRINITY_DN20032_c0_g2_i1	552.6	453
EOG090X02D0	Fragmented	TRINITY_DN28281_c0_g6_i1	122.6	68
EOG090X02DA	Complete	TRINITY_DN23377_c0_g1_i1	488.2	441
EOG090X02DF	Duplicated	TRINITY_DN33658_c4_g1_i3	1035.3	493
EOG090X02DF	Duplicated	TRINITY_DN33658_c4_g1_i5	1038.7	491
EOG090X02DX	Duplicated	TRINITY_DN33357_c7_g3_i1	568.5	295
EOG090X02DX	Duplicated	TRINITY_DN33357_c7_g3_i2	568.8	295
EOG090X02DX	Duplicated	TRINITY_DN33357_c7_g3_i4	571.0	295
EOG090X02DZ	Fragmented	TRINITY_DN31878_c0_g6_i1	411.5	294
EOG090X02EM	Complete	TRINITY_DN32927_c5_g1_i1	777.1	570
EOG090X02EP	Complete	TRINITY_DN34783_c1_g1_i3	566.6	523
EOG090X02FO	Complete	TRINITY_DN33117_c5_g4_i1	721.3	320
EOG090X02G1	Fragmented	TRINITY_DN33778_c1_g8_i1	515.9	309
EOG090X02H3	Complete	TRINITY_DN32939_c1_g1_i1	199.9	146
EOG090X02H9	Duplicated	TRINITY_DN35063_c2_g4_i1	753.0	482
EOG090X02H9	Duplicated	TRINITY_DN35063_c2_g4_i2	752.9	482
EOG090X02HV	Complete	TRINITY_DN33066_c7_g4_i1	455.4	385
EOG090X02I4	Complete	TRINITY_DN33649_c4_g5_i1	514.4	250
EOG090X02IK	Fragmented	TRINITY_DN11053_c0_g1_i1	134.3	112
EOG090X02IW	Complete	TRINITY_DN33267_c7_g2_i1	318.5	196
EOG090X02IY	Complete	TRINITY_DN23610_c0_g2_i2	517.9	377
EOG090X02J8	Complete	TRINITY_DN21951_c0_g1_i1	447.6	318
EOG090X02LG	Complete	TRINITY_DN32560_c5_g1_i1	356.9	213
EOG090X02LQ	Complete	TRINITY_DN34086_c6_g1_i1	912.3	558
EOG090X02LT	Complete	TRINITY_DN21869_c0_g1_i1	667.1	430
EOG090X02MG	Duplicated	TRINITY_DN32546_c0_g4_i1	617.6	432
EOG090X02MG	Duplicated	TRINITY_DN32546_c0_g4_i5	617.8	432
EOG090X02MW	Complete	TRINITY_DN16187_c0_g1_i1	572.9	436
EOG090X02NT	Complete	TRINITY_DN33729_c6_g4_i1	472.1	443
EOG090X02PU	Duplicated	TRINITY_DN32945_c7_g1_i2	908.2	527
EOG090X02PU	Duplicated	TRINITY_DN32945_c7_g1_i3	911.1	527
EOG090X02QS	Complete	TRINITY_DN5831_c0_g1_i1	942.5	493
EOG090X02QX	Complete	TRINITY_DN31526_c0_g1_i1	906.4	555
EOG090X02RM	Complete	TRINITY_DN32671_c6_g3_i1	399.2	221
EOG090X02RQ	Duplicated	TRINITY_DN33127_c4_g1_i1	840.9	456
EOG090X02RQ	Duplicated	TRINITY_DN33127_c4_g1_i4	731.5	407
EOG090X02S0	Fragmented	TRINITY_DN11510_c0_g1_i1	113.6	78
EOG090X02SD	Complete	TRINITY_DN31317_c0_g1_i2	728.5	534
EOG090X02SJ	Fragmented	TRINITY_DN24234_c0_g1_i1	347.3	206
EOG090X02T5	Duplicated	TRINITY_DN32675_c7_g2_i1	224.8	264
EOG090X02T5	Duplicated	TRINITY_DN34689_c8_g2_i1	253.0	273
EOG090X02VY	Duplicated	TRINITY_DN33499_c5_g3_i1	958.1	638
EOG090X02VY	Duplicated	TRINITY_DN33499_c5_g3_i2	939.7	642
EOG090X02WG	Complete	TRINITY_DN33448_c8_g2_i1	484.3	295
EOG090X02Z1	Duplicated	TRINITY_DN34625_c1_g1_i1	958.9	658
EOG090X02Z1	Duplicated	TRINITY_DN34625_c1_g1_i3	970.7	609
EOG090X02ZJ	Missing
EOG090X0302	Complete	TRINITY_DN30075_c0_g5_i1	1030.1	581
EOG090X030C	Complete	TRINITY_DN21601_c0_g1_i1	835.7	558
EOG090X030S	Duplicated	TRINITY_DN35421_c6_g4_i1	952.8	500
EOG090X030S	Duplicated	TRINITY_DN35421_c6_g4_i2	952.7	500
EOG090X0318	Complete	TRINITY_DN30605_c0_g1_i1	270.1	288
EOG090X031T	Fragmented	TRINITY_DN21421_c0_g3_i1	274.1	148
EOG090X0324	Complete	TRINITY_DN28229_c0_g1_i1	631.3	472
EOG090X032C	Duplicated	TRINITY_DN35136_c6_g6_i1	747.0	425
EOG090X032C	Duplicated	TRINITY_DN35136_c6_g6_i2	745.6	425
EOG090X032R	Duplicated	TRINITY_DN34681_c2_g1_i1	762.7	438
EOG090X032R	Duplicated	TRINITY_DN34681_c2_g1_i2	763.0	438
EOG090X032R	Duplicated	TRINITY_DN34681_c2_g1_i3	763.0	438
EOG090X033I	Complete	TRINITY_DN20364_c0_g1_i1	951.7	488
EOG090X033O	Fragmented	TRINITY_DN33232_c6_g6_i2	280.7	200
EOG090X0363	Duplicated	TRINITY_DN33635_c4_g1_i1	931.2	489
EOG090X0363	Duplicated	TRINITY_DN33635_c4_g1_i4	931.6	489
EOG090X0364	Complete	TRINITY_DN32561_c7_g1_i1	686.3	390
EOG090X036X	Duplicated	TRINITY_DN32802_c6_g1_i2	601.8	418
EOG090X036X	Duplicated	TRINITY_DN32802_c6_g1_i7	610.3	425
EOG090X036X	Duplicated	TRINITY_DN32802_c6_g1_i9	610.2	425
EOG090X037B	Duplicated	TRINITY_DN34127_c1_g4_i3	340.0	354
EOG090X037B	Duplicated	TRINITY_DN34127_c1_g4_i7	339.3	354
EOG090X037N	Complete	TRINITY_DN34803_c4_g3_i6	614.7	437
EOG090X0398	Missing
EOG090X03A4	Complete	TRINITY_DN34157_c2_g5_i1	379.0	228
EOG090X03AJ	Duplicated	TRINITY_DN34190_c5_g2_i1	687.0	449
EOG090X03AJ	Duplicated	TRINITY_DN34190_c5_g2_i14	687.2	449
EOG090X03AJ	Duplicated	TRINITY_DN34190_c5_g2_i4	687.2	449
EOG090X03AK	Duplicated	TRINITY_DN33983_c10_g5_i1	584.6	286
EOG090X03AK	Duplicated	TRINITY_DN33983_c10_g5_i2	584.1	286
EOG090X03B0	Complete	TRINITY_DN33249_c3_g1_i1	680.2	338
EOG090X03B7	Complete	TRINITY_DN33543_c2_g2_i1	620.4	362
EOG090X03CE	Complete	TRINITY_DN23911_c0_g1_i1	731.6	459
EOG090X03DA	Duplicated	TRINITY_DN22733_c0_g1_i1	937.9	444
EOG090X03DA	Duplicated	TRINITY_DN33461_c8_g1_i2	942.8	447
EOG090X03DI	Duplicated	TRINITY_DN35328_c3_g3_i5	943.6	668
EOG090X03DI	Duplicated	TRINITY_DN35328_c3_g3_i7	943.3	668
EOG090X03DI	Duplicated	TRINITY_DN35328_c3_g3_i8	898.1	615
EOG090X03EV	Fragmented	TRINITY_DN29306_c0_g1_i1	172.0	91
EOG090X03FQ	Complete	TRINITY_DN33204_c3_g4_i1	615.1	503
EOG090X03G1	Missing
EOG090X03G5	Duplicated	TRINITY_DN32805_c6_g2_i3	435.6	269
EOG090X03G5	Duplicated	TRINITY_DN32805_c6_g2_i5	410.6	226
EOG090X03GO	Complete	TRINITY_DN35064_c5_g4_i1	1076.6	649
EOG090X03H5	Duplicated	TRINITY_DN31869_c0_g1_i1	518.7	340
EOG090X03H5	Duplicated	TRINITY_DN31869_c0_g1_i2	518.9	340
EOG090X03I5	Complete	TRINITY_DN4631_c0_g1_i1	324.1	200
EOG090X03JL	Duplicated	TRINITY_DN32603_c6_g1_i1	854.3	478
EOG090X03JL	Duplicated	TRINITY_DN32603_c6_g1_i2	854.3	478
EOG090X03JL	Duplicated	TRINITY_DN32603_c6_g1_i5	854.5	478
EOG090X03K5	Duplicated	TRINITY_DN34991_c4_g1_i2	522.6	319
EOG090X03K5	Duplicated	TRINITY_DN34991_c4_g1_i4	522.9	319
EOG090X03K5	Duplicated	TRINITY_DN34991_c4_g1_i7	524.3	319
EOG090X03KG	Fragmented	TRINITY_DN29214_c0_g1_i1	132.4	142
EOG090X03KK	Fragmented	TRINITY_DN23707_c0_g1_i1	139.8	89
EOG090X03KZ	Complete	TRINITY_DN35465_c6_g2_i1	365.3	340
EOG090X03LH	Duplicated	TRINITY_DN32225_c0_g1_i2	552.8	304
EOG090X03LH	Duplicated	TRINITY_DN32225_c0_g1_i3	552.9	304
EOG090X03M6	Duplicated	TRINITY_DN35618_c6_g2_i1	929.3	459
EOG090X03M6	Duplicated	TRINITY_DN35618_c6_g2_i2	929.3	459
EOG090X03M6	Duplicated	TRINITY_DN35618_c6_g2_i7	930.6	459
EOG090X03NS	Complete	TRINITY_DN33488_c9_g1_i4	796.1	447
EOG090X03O4	Complete	TRINITY_DN33483_c6_g4_i1	849.9	421
EOG090X03P9	Complete	TRINITY_DN23265_c0_g1_i1	264.6	294
EOG090X03QA	Duplicated	TRINITY_DN35014_c6_g1_i3	765.3	473
EOG090X03QA	Duplicated	TRINITY_DN35014_c6_g1_i5	765.1	473
EOG090X03QF	Duplicated	TRINITY_DN30206_c0_g1_i1	442.6	329
EOG090X03QF	Duplicated	TRINITY_DN30206_c0_g1_i2	442.7	329
EOG090X03QT	Complete	TRINITY_DN33439_c5_g8_i1	868.0	511
EOG090X03QW	Duplicated	TRINITY_DN32722_c10_g1_i1	721.9	390
EOG090X03QW	Duplicated	TRINITY_DN32722_c10_g1_i2	721.8	390
EOG090X03R5	Duplicated	TRINITY_DN33153_c7_g4_i1	880.9	461
EOG090X03R5	Duplicated	TRINITY_DN33153_c7_g4_i3	881.1	461
EOG090X03RD	Complete	TRINITY_DN24753_c0_g1_i1	744.7	422
EOG090X03RJ	Complete	TRINITY_DN33226_c3_g2_i1	417.4	213
EOG090X03RP	Duplicated	TRINITY_DN34195_c2_g1_i11	682.6	318
EOG090X03RP	Duplicated	TRINITY_DN34195_c2_g1_i13	681.8	318
EOG090X03RP	Duplicated	TRINITY_DN34195_c2_g1_i8	681.8	318
EOG090X03S1	Duplicated	TRINITY_DN31259_c0_g1_i2	828.6	435
EOG090X03S1	Duplicated	TRINITY_DN31259_c0_g1_i3	750.4	398
EOG090X03SL	Complete	TRINITY_DN34110_c6_g1_i1	516.0	283
EOG090X03ST	Complete	TRINITY_DN35380_c8_g10_i1	551.3	343
EOG090X03SX	Complete	TRINITY_DN34309_c9_g1_i1	747.6	514
EOG090X03T7	Fragmented	TRINITY_DN26821_c0_g4_i1	130.3	68
EOG090X03TK	Complete	TRINITY_DN34675_c8_g4_i1	683.3	360
EOG090X03TW	Fragmented	TRINITY_DN33710_c5_g2_i2	261.6	173
EOG090X03TX	Duplicated	TRINITY_DN34707_c8_g1_i3	712.6	497
EOG090X03TX	Duplicated	TRINITY_DN34707_c8_g1_i5	712.6	497
EOG090X03U0	Complete	TRINITY_DN32942_c6_g5_i1	919.3	476
EOG090X03UT	Duplicated	TRINITY_DN34650_c0_g1_i1	742.0	393
EOG090X03UT	Duplicated	TRINITY_DN34650_c0_g1_i2	742.2	393
EOG090X03V0	Duplicated	TRINITY_DN32975_c2_g4_i3	197.6	263
EOG090X03V0	Duplicated	TRINITY_DN34304_c0_g2_i5	181.5	282
EOG090X03VW	Complete	TRINITY_DN3660_c0_g1_i1	970.0	499
EOG090X03WO	Duplicated	TRINITY_DN32760_c7_g2_i2	416.0	263
EOG090X03WO	Duplicated	TRINITY_DN32760_c7_g2_i3	396.2	242
EOG090X03YC	Complete	TRINITY_DN35776_c2_g2_i1	174.0	135
EOG090X03YJ	Complete	TRINITY_DN34904_c4_g2_i1	502.3	342
EOG090X03YR	Duplicated	TRINITY_DN34923_c8_g1_i1	475.2	348
EOG090X03YR	Duplicated	TRINITY_DN34923_c8_g1_i2	474.9	348
EOG090X03ZI	Duplicated	TRINITY_DN34697_c7_g4_i1	821.1	434
EOG090X03ZI	Duplicated	TRINITY_DN34697_c7_g4_i5	821.2	434
EOG090X03ZI	Duplicated	TRINITY_DN34697_c7_g4_i7	821.0	434
EOG090X0424	Fragmented	TRINITY_DN27863_c0_g1_i1	96.9	66
EOG090X0431	Duplicated	TRINITY_DN33978_c4_g1_i1	383.0	250
EOG090X0431	Duplicated	TRINITY_DN33978_c4_g1_i7	383.0	250
EOG090X0431	Duplicated	TRINITY_DN33978_c4_g1_i9	383.0	250
EOG090X0438	Complete	TRINITY_DN33745_c2_g1_i1	638.2	383
EOG090X0439	Duplicated	TRINITY_DN32824_c6_g1_i3	361.4	303
EOG090X0439	Duplicated	TRINITY_DN32824_c6_g1_i4	361.4	303
EOG090X043F	Duplicated	TRINITY_DN33106_c7_g1_i3	631.9	410
EOG090X043F	Duplicated	TRINITY_DN33106_c7_g1_i4	631.6	410
EOG090X043F	Duplicated	TRINITY_DN33106_c7_g1_i5	630.1	410
EOG090X043H	Duplicated	TRINITY_DN28502_c0_g1_i1	748.7	581
EOG090X043H	Duplicated	TRINITY_DN28502_c0_g1_i2	667.0	412
EOG090X043H	Duplicated	TRINITY_DN28502_c0_g1_i3	721.4	528
EOG090X044C	Complete	TRINITY_DN34876_c7_g5_i2	677.2	374
EOG090X0464	Fragmented	TRINITY_DN32885_c6_g4_i1	123.7	94
EOG090X047B	Duplicated	TRINITY_DN35617_c8_g2_i12	610.5	391
EOG090X047B	Duplicated	TRINITY_DN35617_c8_g2_i4	611.0	391
EOG090X047B	Duplicated	TRINITY_DN35617_c8_g2_i6	608.4	442
EOG090X047D	Complete	TRINITY_DN35647_c4_g16_i1	531.3	361
EOG090X0484	Duplicated	TRINITY_DN33435_c6_g1_i12	122.8	205
EOG090X0484	Duplicated	TRINITY_DN33435_c6_g1_i5	122.6	205
EOG090X0484	Duplicated	TRINITY_DN33435_c6_g1_i8	122.6	205
EOG090X0489	Complete	TRINITY_DN35659_c9_g4_i1	856.0	441
EOG090X048D	Duplicated	TRINITY_DN34164_c2_g1_i2	588.0	359
EOG090X048D	Duplicated	TRINITY_DN34164_c2_g1_i3	514.8	329
EOG090X0491	Duplicated	TRINITY_DN30708_c0_g1_i1	651.2	402
EOG090X0491	Duplicated	TRINITY_DN30708_c0_g1_i2	617.7	379
EOG090X0491	Duplicated	TRINITY_DN30708_c0_g1_i3	651.2	402
EOG090X049L	Complete	TRINITY_DN29837_c0_g2_i1	788.8	578
EOG090X049M	Complete	TRINITY_DN30669_c0_g1_i3	1017.0	632
EOG090X04A7	Duplicated	TRINITY_DN35186_c6_g1_i3	658.4	469
EOG090X04A7	Duplicated	TRINITY_DN35186_c6_g1_i5	761.5	519
EOG090X04A7	Duplicated	TRINITY_DN35186_c6_g1_i7	761.2	519
EOG090X04AR	Duplicated	TRINITY_DN33856_c4_g2_i11	567.2	293
EOG090X04AR	Duplicated	TRINITY_DN33856_c4_g2_i6	595.6	315
EOG090X04AR	Duplicated	TRINITY_DN33856_c4_g2_i7	618.2	326
EOG090X04CK	Duplicated	TRINITY_DN34110_c2_g1_i1	407.0	266
EOG090X04CK	Duplicated	TRINITY_DN34110_c2_g1_i2	401.3	286
EOG090X04D9	Duplicated	TRINITY_DN31662_c0_g1_i1	411.5	512
EOG090X04D9	Duplicated	TRINITY_DN31662_c0_g1_i2	411.5	512
