# BUSCO version is: 3.0.2 
# The lineage dataset is: arthropoda_odb9 (Creation date: 2017-02-07, number of species: 60, number of BUSCOs: 1066)
# To reproduce this run: python /home/she/opt/busco-master/scripts/run_BUSCO.py -i Rf_Trinity.fasta -o Rf_busco -l /home/she/database/arthropoda_odb9/ -m transcriptome -c 20
#
# Busco id	Status	Sequence	Score	Length
EOG090X00HY	Duplicated	TRINITY_DN51645_c6_g2_i3	1969.3	1083
EOG090X00I4	Duplicated	TRINITY_DN51655_c6_g3_i1	1023.7	712
EOG090X00I4	Duplicated	TRINITY_DN51655_c6_g3_i10	1023.7	712
EOG090X00I4	Duplicated	TRINITY_DN51655_c6_g3_i7	1022.0	712
EOG090X00J5	Complete	TRINITY_DN51323_c1_g7_i1	981.6	519
EOG090X00JH	Duplicated	TRINITY_DN53347_c3_g1_i2	582.1	333
EOG090X00JH	Duplicated	TRINITY_DN53347_c3_g1_i4	582.0	333
EOG090X00LI	Complete	TRINITY_DN49535_c0_g1_i1	1853.5	941
EOG090X00M6	Complete	TRINITY_DN51544_c5_g1_i1	1678.7	905
EOG090X00MP	Duplicated	TRINITY_DN51988_c5_g2_i10	929.8	528
EOG090X00MP	Duplicated	TRINITY_DN51988_c5_g2_i2	930.3	528
EOG090X00MP	Duplicated	TRINITY_DN51988_c5_g2_i4	930.2	528
EOG090X00NX	Complete	TRINITY_DN50300_c8_g2_i1	890.0	535
EOG090X00PD	Complete	TRINITY_DN52492_c3_g1_i1	510.5	480
EOG090X00QE	Duplicated	TRINITY_DN54279_c1_g1_i2	1294.9	716
EOG090X00QE	Duplicated	TRINITY_DN54279_c1_g1_i4	1295.7	716
EOG090X00QE	Duplicated	TRINITY_DN54279_c1_g1_i6	1294.0	793
EOG090X00QS	Complete	TRINITY_DN51767_c4_g1_i1	923.9	618
EOG090X00RF	Complete	TRINITY_DN52173_c8_g11_i1	1007.7	934
EOG090X00RJ	Complete	TRINITY_DN49374_c0_g2_i1	1733.1	879
EOG090X00SQ	Duplicated	TRINITY_DN50620_c3_g1_i2	1116.0	757
EOG090X00SQ	Duplicated	TRINITY_DN50620_c3_g1_i4	1116.0	757
EOG090X00ST	Complete	TRINITY_DN52711_c5_g1_i1	698.8	339
EOG090X00TB	Duplicated	TRINITY_DN51688_c5_g2_i1	1653.2	1072
EOG090X00TB	Duplicated	TRINITY_DN51688_c5_g2_i2	1653.4	1072
EOG090X00U2	Fragmented	TRINITY_DN45830_c0_g2_i1	305.7	207
EOG090X00U8	Duplicated	TRINITY_DN52252_c5_g1_i1	1745.1	985
EOG090X00U8	Duplicated	TRINITY_DN52252_c5_g1_i2	1589.0	934
EOG090X00V6	Duplicated	TRINITY_DN54064_c5_g1_i10	1787.3	865
EOG090X00V6	Duplicated	TRINITY_DN54064_c5_g1_i4	1788.1	865
EOG090X00V6	Duplicated	TRINITY_DN54064_c5_g1_i8	1787.7	865
EOG090X00VK	Complete	TRINITY_DN52847_c4_g2_i2	822.9	658
EOG090X00WU	Complete	TRINITY_DN50965_c5_g2_i1	1354.3	745
EOG090X00X3	Complete	TRINITY_DN54024_c0_g7_i1	953.8	553
EOG090X0109	Complete	TRINITY_DN53609_c2_g4_i1	1528.5	753
EOG090X010S	Duplicated	TRINITY_DN53235_c2_g3_i2	1827.0	1233
EOG090X010S	Duplicated	TRINITY_DN53235_c2_g3_i3	1826.0	1233
EOG090X010S	Duplicated	TRINITY_DN53235_c2_g3_i4	1826.2	1233
EOG090X0131	Complete	TRINITY_DN50109_c0_g1_i2	846.6	647
EOG090X013U	Complete	TRINITY_DN53663_c6_g2_i2	427.6	508
EOG090X0141	Missing
EOG090X0143	Complete	TRINITY_DN50940_c4_g4_i3	1246.8	843
EOG090X014A	Fragmented	TRINITY_DN52167_c9_g5_i1	453.3	292
EOG090X014D	Complete	TRINITY_DN52736_c3_g5_i1	1095.3	744
EOG090X014G	Duplicated	TRINITY_DN52409_c2_g1_i1	1522.0	841
EOG090X014G	Duplicated	TRINITY_DN52409_c2_g1_i2	1520.9	825
EOG090X0154	Duplicated	TRINITY_DN52993_c5_g2_i4	1223.5	808
EOG090X0154	Duplicated	TRINITY_DN52993_c5_g2_i6	1223.3	808
EOG090X0154	Duplicated	TRINITY_DN52993_c5_g2_i9	1348.3	889
EOG090X015P	Complete	TRINITY_DN52188_c4_g2_i1	1020.4	653
EOG090X017M	Complete	TRINITY_DN53676_c2_g1_i1	801.4	623
EOG090X017N	Complete	TRINITY_DN48466_c0_g6_i1	464.9	380
EOG090X017X	Duplicated	TRINITY_DN51740_c5_g1_i3	1538.9	785
EOG090X017X	Duplicated	TRINITY_DN51740_c5_g1_i4	1538.8	785
EOG090X0181	Complete	TRINITY_DN54631_c5_g4_i1	1088.2	668
EOG090X018J	Duplicated	TRINITY_DN48027_c0_g1_i1	526.6	353
EOG090X018J	Duplicated	TRINITY_DN48027_c0_g1_i4	527.2	353
EOG090X019S	Complete	TRINITY_DN47823_c0_g1_i1	405.7	292
EOG090X01A3	Duplicated	TRINITY_DN49909_c0_g1_i1	1062.2	617
EOG090X01A3	Duplicated	TRINITY_DN49909_c0_g1_i3	1061.9	618
EOG090X01A3	Duplicated	TRINITY_DN49909_c0_g1_i4	1062.4	617
EOG090X01AN	Complete	TRINITY_DN52581_c6_g2_i1	707.0	501
EOG090X01B4	Duplicated	TRINITY_DN49899_c0_g1_i2	1275.6	664
EOG090X01B4	Duplicated	TRINITY_DN49899_c0_g1_i4	1275.9	664
EOG090X01BP	Duplicated	TRINITY_DN51817_c0_g4_i1	284.9	213
EOG090X01BP	Duplicated	TRINITY_DN51817_c0_g4_i2	287.1	200
EOG090X01BU	Duplicated	TRINITY_DN53490_c5_g2_i1	926.1	665
EOG090X01BU	Duplicated	TRINITY_DN53490_c5_g2_i2	927.2	665
EOG090X01EL	Duplicated	TRINITY_DN50412_c1_g1_i1	1104.8	627
EOG090X01EL	Duplicated	TRINITY_DN50412_c1_g1_i2	1031.6	574
EOG090X01EZ	Complete	TRINITY_DN52066_c4_g2_i1	1181.1	641
EOG090X01F7	Complete	TRINITY_DN52669_c4_g1_i1	925.6	665
EOG090X01FD	Duplicated	TRINITY_DN47524_c0_g1_i1	789.4	552
EOG090X01FD	Duplicated	TRINITY_DN47524_c0_g1_i2	791.5	558
EOG090X01FO	Complete	TRINITY_DN49379_c0_g3_i1	1470.8	743
EOG090X01G2	Complete	TRINITY_DN52502_c2_g1_i2	1029.2	610
EOG090X01H4	Complete	TRINITY_DN54464_c2_g2_i2	595.5	509
EOG090X01HT	Complete	TRINITY_DN54525_c1_g1_i4	1168.0	644
EOG090X01LO	Complete	TRINITY_DN50862_c3_g8_i1	509.8	285
EOG090X01LQ	Complete	TRINITY_DN51539_c0_g1_i1	285.8	222
EOG090X01LU	Duplicated	TRINITY_DN50238_c0_g1_i1	1274.2	613
EOG090X01LU	Duplicated	TRINITY_DN50238_c0_g1_i2	1299.5	602
EOG090X01LY	Complete	TRINITY_DN50714_c0_g1_i2	777.2	464
EOG090X01MR	Complete	TRINITY_DN53576_c1_g8_i3	656.8	591
EOG090X01NK	Duplicated	TRINITY_DN48951_c0_g1_i1	1182.3	687
EOG090X01NK	Duplicated	TRINITY_DN48951_c0_g1_i2	1118.0	654
EOG090X01NX	Complete	TRINITY_DN45285_c0_g1_i1	1328.4	675
EOG090X01OH	Duplicated	TRINITY_DN54166_c5_g1_i1	446.6	248
EOG090X01OH	Duplicated	TRINITY_DN54166_c5_g1_i2	446.6	248
EOG090X01OT	Complete	TRINITY_DN42363_c0_g2_i1	513.1	274
EOG090X01QS	Complete	TRINITY_DN53975_c1_g6_i1	600.8	340
EOG090X01QX	Complete	TRINITY_DN50027_c2_g5_i1	190.8	188
EOG090X01R0	Complete	TRINITY_DN47874_c0_g2_i1	669.9	386
EOG090X01R1	Duplicated	TRINITY_DN51015_c4_g1_i10	1074.1	581
EOG090X01R1	Duplicated	TRINITY_DN51015_c4_g1_i6	1073.8	581
EOG090X01R1	Duplicated	TRINITY_DN51015_c4_g1_i9	1073.6	581
EOG090X01SN	Duplicated	TRINITY_DN53353_c3_g2_i15	898.5	571
EOG090X01SN	Duplicated	TRINITY_DN53353_c3_g2_i5	897.6	529
EOG090X01U4	Duplicated	TRINITY_DN53142_c10_g1_i4	999.9	589
EOG090X01U4	Duplicated	TRINITY_DN53142_c10_g1_i6	998.7	589
EOG090X01U4	Duplicated	TRINITY_DN53142_c10_g1_i8	998.8	589
EOG090X01UE	Duplicated	TRINITY_DN51367_c7_g1_i1	1025.1	561
EOG090X01UE	Duplicated	TRINITY_DN51367_c7_g1_i2	1023.6	561
EOG090X01UY	Complete	TRINITY_DN53511_c3_g1_i1	1022.0	595
EOG090X01V1	Duplicated	TRINITY_DN51168_c3_g1_i1	1078.5	592
EOG090X01V1	Duplicated	TRINITY_DN51168_c3_g1_i2	1077.1	592
EOG090X01W2	Duplicated	TRINITY_DN51207_c5_g2_i2	695.7	420
EOG090X01W2	Duplicated	TRINITY_DN51207_c5_g2_i3	695.8	420
EOG090X01XB	Duplicated	TRINITY_DN52184_c2_g2_i1	286.5	273
EOG090X01XB	Duplicated	TRINITY_DN52184_c2_g2_i2	286.2	221
EOG090X01YQ	Complete	TRINITY_DN50440_c7_g3_i1	984.4	566
EOG090X0205	Complete	TRINITY_DN37012_c0_g2_i1	740.3	464
EOG090X020Y	Fragmented	TRINITY_DN49652_c7_g3_i1	193.9	113
EOG090X020Z	Complete	TRINITY_DN50649_c7_g1_i3	361.7	219
EOG090X021B	Duplicated	TRINITY_DN51302_c3_g3_i12	619.0	487
EOG090X021B	Duplicated	TRINITY_DN51302_c3_g3_i16	617.8	486
EOG090X021B	Duplicated	TRINITY_DN51302_c3_g3_i3	617.9	487
EOG090X023B	Duplicated	TRINITY_DN50532_c5_g1_i1	731.3	537
EOG090X023B	Duplicated	TRINITY_DN50532_c5_g1_i2	732.3	538
EOG090X024P	Fragmented	TRINITY_DN50978_c5_g2_i1	470.1	277
EOG090X0266	Complete	TRINITY_DN52545_c7_g3_i2	1007.8	643
EOG090X0267	Complete	TRINITY_DN49040_c0_g1_i1	755.3	644
EOG090X026K	Duplicated	TRINITY_DN50033_c1_g1_i1	1122.9	696
EOG090X026K	Duplicated	TRINITY_DN50033_c1_g1_i3	1119.5	727
EOG090X026K	Duplicated	TRINITY_DN50033_c1_g1_i5	1041.1	633
EOG090X026V	Complete	TRINITY_DN51706_c4_g1_i1	461.4	405
EOG090X0272	Complete	TRINITY_DN52594_c3_g2_i1	362.1	257
EOG090X0279	Complete	TRINITY_DN51085_c5_g7_i1	595.0	312
EOG090X027A	Duplicated	TRINITY_DN48640_c0_g1_i1	936.5	571
EOG090X027A	Duplicated	TRINITY_DN48640_c0_g1_i2	936.0	571
EOG090X027A	Duplicated	TRINITY_DN48640_c0_g1_i3	936.5	571
EOG090X027R	Complete	TRINITY_DN50222_c1_g10_i1	1038.7	555
EOG090X027U	Duplicated	TRINITY_DN50262_c8_g2_i2	511.3	467
EOG090X027U	Duplicated	TRINITY_DN50262_c8_g2_i3	500.5	367
EOG090X027U	Duplicated	TRINITY_DN50262_c8_g2_i4	511.2	467
EOG090X0289	Duplicated	TRINITY_DN51627_c3_g1_i1	596.8	525
EOG090X0289	Duplicated	TRINITY_DN51627_c3_g1_i3	596.5	510
EOG090X028A	Complete	TRINITY_DN51710_c4_g4_i1	692.1	486
EOG090X028B	Complete	TRINITY_DN49802_c3_g5_i1	421.5	366
EOG090X028J	Duplicated	TRINITY_DN53654_c0_g2_i2	489.8	359
EOG090X028J	Duplicated	TRINITY_DN53654_c0_g2_i8	480.6	375
EOG090X028J	Duplicated	TRINITY_DN53654_c0_g2_i9	489.7	359
EOG090X0294	Duplicated	TRINITY_DN52996_c3_g1_i1	1186.2	633
EOG090X0294	Duplicated	TRINITY_DN52996_c3_g1_i4	1186.5	633
EOG090X0296	Duplicated	TRINITY_DN54609_c1_g1_i2	936.9	644
EOG090X0296	Duplicated	TRINITY_DN54609_c1_g1_i3	934.1	514
EOG090X0296	Duplicated	TRINITY_DN54609_c1_g1_i6	948.6	525
EOG090X02BU	Complete	TRINITY_DN50817_c2_g2_i2	642.7	363
EOG090X02BW	Complete	TRINITY_DN52464_c2_g3_i1	845.5	563
EOG090X02C6	Complete	TRINITY_DN52462_c3_g1_i1	891.0	495
EOG090X02CC	Complete	TRINITY_DN50742_c3_g1_i1	1064.7	629
EOG090X02D0	Complete	TRINITY_DN50329_c3_g4_i1	143.5	95
EOG090X02DA	Complete	TRINITY_DN41461_c0_g2_i1	448.4	210
EOG090X02DF	Duplicated	TRINITY_DN52618_c6_g1_i11	1036.8	491
EOG090X02DF	Duplicated	TRINITY_DN52618_c6_g1_i8	1038.6	491
EOG090X02DX	Duplicated	TRINITY_DN53371_c0_g2_i4	633.2	400
EOG090X02DX	Duplicated	TRINITY_DN53371_c0_g2_i5	644.1	400
EOG090X02DX	Duplicated	TRINITY_DN53371_c0_g2_i6	643.8	400
EOG090X02DZ	Complete	TRINITY_DN50397_c3_g11_i1	982.3	620
EOG090X02EM	Complete	TRINITY_DN47451_c0_g1_i1	773.2	570
EOG090X02EP	Complete	TRINITY_DN50139_c0_g4_i2	568.7	522
EOG090X02FO	Complete	TRINITY_DN51834_c0_g2_i1	802.7	432
EOG090X02G1	Duplicated	TRINITY_DN48630_c0_g2_i2	1001.5	665
EOG090X02G1	Duplicated	TRINITY_DN48630_c0_g2_i3	1001.3	665
EOG090X02G1	Duplicated	TRINITY_DN48630_c0_g2_i4	1001.4	665
EOG090X02H3	Duplicated	TRINITY_DN52636_c3_g1_i1	294.0	231
EOG090X02H3	Duplicated	TRINITY_DN52636_c3_g1_i2	289.9	229
EOG090X02H9	Complete	TRINITY_DN49230_c0_g1_i2	991.6	733
EOG090X02HV	Duplicated	TRINITY_DN53141_c3_g2_i3	480.1	416
EOG090X02HV	Duplicated	TRINITY_DN53141_c3_g2_i5	543.4	460
EOG090X02HV	Duplicated	TRINITY_DN53141_c3_g2_i6	541.5	460
EOG090X02I4	Complete	TRINITY_DN45858_c0_g1_i1	855.5	477
EOG090X02IK	Complete	TRINITY_DN51012_c3_g2_i1	556.0	360
EOG090X02IW	Complete	TRINITY_DN50891_c8_g4_i3	333.8	219
EOG090X02IY	Duplicated	TRINITY_DN50709_c0_g1_i1	519.1	442
EOG090X02IY	Duplicated	TRINITY_DN50709_c0_g1_i2	520.4	439
EOG090X02J8	Complete	TRINITY_DN52573_c1_g4_i1	433.5	288
EOG090X02LG	Fragmented	TRINITY_DN38128_c0_g1_i1	284.0	141
EOG090X02LQ	Duplicated	TRINITY_DN48719_c0_g1_i2	912.6	558
EOG090X02LQ	Duplicated	TRINITY_DN48719_c0_g1_i6	912.7	558
EOG090X02LT	Complete	TRINITY_DN52575_c0_g1_i1	666.5	429
EOG090X02MG	Duplicated	TRINITY_DN50262_c9_g2_i1	619.2	422
EOG090X02MG	Duplicated	TRINITY_DN50262_c9_g2_i2	619.1	422
EOG090X02MG	Duplicated	TRINITY_DN50262_c9_g2_i3	600.3	394
EOG090X02MW	Complete	TRINITY_DN49167_c0_g1_i1	564.1	436
EOG090X02NT	Complete	TRINITY_DN50788_c1_g2_i1	755.6	543
EOG090X02PU	Complete	TRINITY_DN50497_c2_g1_i1	925.2	528
EOG090X02QS	Duplicated	TRINITY_DN52892_c10_g2_i1	943.2	493
EOG090X02QS	Duplicated	TRINITY_DN52892_c10_g2_i2	942.0	493
EOG090X02QX	Complete	TRINITY_DN51005_c6_g1_i1	907.7	533
EOG090X02RM	Duplicated	TRINITY_DN47245_c0_g1_i1	501.1	302
EOG090X02RM	Duplicated	TRINITY_DN47245_c0_g1_i2	501.3	302
EOG090X02RQ	Duplicated	TRINITY_DN53103_c10_g3_i1	838.6	453
EOG090X02RQ	Duplicated	TRINITY_DN53103_c10_g3_i3	843.3	456
EOG090X02S0	Duplicated	TRINITY_DN46231_c0_g1_i1	876.1	541
EOG090X02S0	Duplicated	TRINITY_DN46231_c0_g1_i2	875.8	541
EOG090X02SD	Complete	TRINITY_DN53630_c7_g3_i3	698.8	535
EOG090X02SJ	Duplicated	TRINITY_DN52979_c1_g3_i1	747.5	519
EOG090X02SJ	Duplicated	TRINITY_DN52979_c1_g3_i2	793.5	621
EOG090X02T5	Duplicated	TRINITY_DN51111_c13_g3_i1	390.0	399
EOG090X02T5	Duplicated	TRINITY_DN51111_c13_g3_i2	387.4	399
EOG090X02VY	Complete	TRINITY_DN52883_c0_g2_i1	946.7	639
EOG090X02WG	Duplicated	TRINITY_DN54293_c4_g1_i3	869.3	659
EOG090X02WG	Duplicated	TRINITY_DN54293_c4_g1_i5	869.1	659
EOG090X02Z1	Duplicated	TRINITY_DN51367_c6_g1_i1	954.7	651
EOG090X02Z1	Duplicated	TRINITY_DN51367_c6_g1_i4	928.3	637
EOG090X02Z1	Duplicated	TRINITY_DN51367_c6_g1_i5	947.9	553
EOG090X02ZJ	Fragmented	TRINITY_DN51898_c4_g5_i1	72.7	70
EOG090X0302	Duplicated	TRINITY_DN50792_c7_g2_i1	1002.6	577
EOG090X0302	Duplicated	TRINITY_DN50792_c7_g2_i2	1020.0	581
EOG090X030C	Complete	TRINITY_DN50111_c0_g3_i3	823.6	532
EOG090X030S	Duplicated	TRINITY_DN52159_c1_g1_i1	950.2	524
EOG090X030S	Duplicated	TRINITY_DN52159_c1_g1_i3	950.2	524
EOG090X030S	Duplicated	TRINITY_DN52159_c1_g1_i4	950.0	524
EOG090X0318	Duplicated	TRINITY_DN52319_c0_g1_i1	263.2	290
EOG090X0318	Duplicated	TRINITY_DN52319_c0_g1_i2	263.3	290
EOG090X0318	Duplicated	TRINITY_DN52319_c0_g1_i7	263.4	290
EOG090X031T	Duplicated	TRINITY_DN52969_c1_g1_i3	604.1	373
EOG090X031T	Duplicated	TRINITY_DN52969_c1_g1_i4	608.9	373
EOG090X0324	Complete	TRINITY_DN48136_c0_g1_i1	632.0	485
EOG090X032C	Duplicated	TRINITY_DN53610_c1_g3_i2	744.0	449
EOG090X032C	Duplicated	TRINITY_DN53610_c1_g3_i3	744.0	449
EOG090X032C	Duplicated	TRINITY_DN53610_c1_g3_i4	744.5	449
EOG090X032R	Duplicated	TRINITY_DN50961_c3_g2_i10	758.5	439
EOG090X032R	Duplicated	TRINITY_DN50961_c3_g2_i6	758.6	439
EOG090X032R	Duplicated	TRINITY_DN50961_c3_g2_i8	758.6	439
EOG090X033I	Complete	TRINITY_DN49709_c1_g4_i1	948.7	488
EOG090X033O	Complete	TRINITY_DN50374_c0_g1_i1	633.9	363
EOG090X0363	Duplicated	TRINITY_DN51531_c7_g1_i2	930.4	497
EOG090X0363	Duplicated	TRINITY_DN51531_c7_g1_i3	930.4	497
EOG090X0363	Duplicated	TRINITY_DN51531_c7_g1_i4	930.3	497
EOG090X0364	Complete	TRINITY_DN50061_c8_g1_i1	677.5	392
EOG090X036X	Duplicated	TRINITY_DN52420_c1_g7_i1	597.4	382
EOG090X036X	Duplicated	TRINITY_DN52420_c1_g7_i4	606.3	389
EOG090X037B	Duplicated	TRINITY_DN52794_c1_g1_i2	353.1	321
EOG090X037B	Duplicated	TRINITY_DN52794_c1_g1_i4	353.8	321
EOG090X037N	Complete	TRINITY_DN52829_c0_g1_i7	497.3	360
EOG090X0398	Fragmented	TRINITY_DN52105_c7_g1_i1	225.6	126
EOG090X03A4	Duplicated	TRINITY_DN51761_c2_g1_i1	606.5	369
EOG090X03A4	Duplicated	TRINITY_DN51761_c2_g1_i2	601.8	366
EOG090X03AJ	Complete	TRINITY_DN49675_c0_g1_i1	661.2	450
EOG090X03AK	Complete	TRINITY_DN51557_c5_g1_i1	928.8	487
EOG090X03B0	Complete	TRINITY_DN52605_c4_g4_i1	815.7	421
EOG090X03B7	Duplicated	TRINITY_DN53032_c1_g2_i1	923.5	553
EOG090X03B7	Duplicated	TRINITY_DN53032_c1_g2_i2	935.8	529
EOG090X03CE	Duplicated	TRINITY_DN50689_c1_g1_i2	709.1	426
EOG090X03CE	Duplicated	TRINITY_DN50689_c1_g1_i3	706.8	426
EOG090X03DA	Complete	TRINITY_DN49058_c0_g1_i2	941.0	445
EOG090X03DI	Duplicated	TRINITY_DN52350_c2_g1_i4	952.2	683
EOG090X03DI	Duplicated	TRINITY_DN52350_c2_g1_i5	953.0	683
EOG090X03DI	Duplicated	TRINITY_DN52350_c2_g1_i6	952.9	683
EOG090X03EV	Duplicated	TRINITY_DN53922_c0_g4_i1	297.6	260
EOG090X03EV	Duplicated	TRINITY_DN53922_c0_g4_i2	292.1	259
EOG090X03FQ	Duplicated	TRINITY_DN53532_c9_g1_i1	607.6	434
EOG090X03FQ	Duplicated	TRINITY_DN53532_c9_g1_i2	554.6	387
EOG090X03G1	Complete	TRINITY_DN50550_c4_g2_i2	704.5	418
EOG090X03G5	Complete	TRINITY_DN49243_c0_g1_i3	426.0	271
EOG090X03GO	Duplicated	TRINITY_DN52739_c0_g2_i3	1062.4	649
EOG090X03GO	Duplicated	TRINITY_DN52739_c0_g2_i4	1062.5	649
EOG090X03GO	Duplicated	TRINITY_DN52739_c0_g2_i5	1062.4	649
EOG090X03H5	Duplicated	TRINITY_DN51595_c6_g1_i4	515.5	376
EOG090X03H5	Duplicated	TRINITY_DN51595_c6_g1_i6	515.8	377
EOG090X03H5	Duplicated	TRINITY_DN51595_c6_g1_i7	515.5	336
EOG090X03I5	Duplicated	TRINITY_DN50478_c5_g1_i1	741.0	434
EOG090X03I5	Duplicated	TRINITY_DN50478_c5_g1_i3	740.7	434
EOG090X03JL	Duplicated	TRINITY_DN54332_c2_g5_i12	854.1	446
EOG090X03JL	Duplicated	TRINITY_DN54332_c2_g5_i16	853.9	446
EOG090X03JL	Duplicated	TRINITY_DN54332_c2_g5_i18	853.7	446
EOG090X03K5	Duplicated	TRINITY_DN52419_c3_g2_i4	516.6	290
EOG090X03K5	Duplicated	TRINITY_DN52419_c3_g2_i5	526.2	334
EOG090X03K5	Duplicated	TRINITY_DN52419_c3_g2_i6	523.8	334
EOG090X03KG	Duplicated	TRINITY_DN50772_c2_g4_i4	449.0	402
EOG090X03KG	Duplicated	TRINITY_DN50772_c2_g4_i6	452.5	402
EOG090X03KK	Complete	TRINITY_DN31064_c0_g1_i1	354.9	262
EOG090X03KZ	Complete	TRINITY_DN50070_c0_g1_i5	490.8	475
EOG090X03LH	Duplicated	TRINITY_DN50554_c3_g1_i1	552.8	304
EOG090X03LH	Duplicated	TRINITY_DN50554_c3_g1_i3	552.1	304
EOG090X03M6	Duplicated	TRINITY_DN50740_c5_g1_i10	927.6	459
EOG090X03M6	Duplicated	TRINITY_DN50740_c5_g1_i7	928.4	459
EOG090X03M6	Duplicated	TRINITY_DN50740_c5_g1_i9	927.6	459
EOG090X03NS	Duplicated	TRINITY_DN53655_c1_g1_i1	802.3	436
EOG090X03NS	Duplicated	TRINITY_DN53655_c1_g1_i2	803.1	436
EOG090X03O4	Duplicated	TRINITY_DN50538_c5_g2_i2	846.9	421
EOG090X03O4	Duplicated	TRINITY_DN50538_c5_g2_i4	846.8	421
EOG090X03P9	Duplicated	TRINITY_DN50858_c1_g1_i1	718.0	486
EOG090X03P9	Duplicated	TRINITY_DN50858_c1_g1_i2	719.6	486
EOG090X03QA	Complete	TRINITY_DN53728_c12_g1_i1	738.1	471
EOG090X03QF	Duplicated	TRINITY_DN51575_c3_g4_i3	439.3	329
EOG090X03QF	Duplicated	TRINITY_DN51575_c3_g4_i5	439.4	329
EOG090X03QF	Duplicated	TRINITY_DN51575_c3_g4_i6	439.5	329
EOG090X03QT	Duplicated	TRINITY_DN53573_c1_g3_i1	855.6	511
EOG090X03QT	Duplicated	TRINITY_DN53573_c1_g3_i3	737.3	432
EOG090X03QW	Duplicated	TRINITY_DN50104_c5_g5_i1	720.2	382
EOG090X03QW	Duplicated	TRINITY_DN50104_c5_g5_i2	720.4	382
EOG090X03R5	Complete	TRINITY_DN51285_c4_g3_i1	863.9	461
EOG090X03RD	Complete	TRINITY_DN47176_c0_g1_i1	747.1	421
EOG090X03RJ	Complete	TRINITY_DN53599_c6_g5_i2	734.1	408
EOG090X03RP	Complete	TRINITY_DN52069_c7_g1_i3	684.3	320
EOG090X03S1	Duplicated	TRINITY_DN53450_c1_g1_i2	814.7	434
EOG090X03S1	Duplicated	TRINITY_DN53450_c1_g1_i4	814.4	434
EOG090X03S1	Duplicated	TRINITY_DN53450_c1_g1_i5	812.9	488
EOG090X03SL	Duplicated	TRINITY_DN53992_c1_g1_i3	880.2	470
EOG090X03SL	Duplicated	TRINITY_DN53992_c1_g1_i5	755.5	396
EOG090X03ST	Duplicated	TRINITY_DN53760_c0_g3_i11	669.9	406
EOG090X03ST	Duplicated	TRINITY_DN53760_c0_g3_i12	672.8	406
EOG090X03ST	Duplicated	TRINITY_DN53760_c0_g3_i6	671.5	406
EOG090X03SX	Complete	TRINITY_DN53080_c4_g1_i2	736.7	517
EOG090X03T7	Complete	TRINITY_DN47984_c0_g2_i1	651.6	390
EOG090X03TK	Duplicated	TRINITY_DN51196_c4_g3_i1	684.2	360
EOG090X03TK	Duplicated	TRINITY_DN51196_c4_g3_i4	684.4	360
EOG090X03TW	Complete	TRINITY_DN52629_c8_g4_i1	552.5	346
EOG090X03TX	Complete	TRINITY_DN53808_c0_g1_i2	700.2	489
EOG090X03U0	Duplicated	TRINITY_DN54072_c11_g2_i2	914.2	476
EOG090X03U0	Duplicated	TRINITY_DN54072_c11_g2_i3	913.6	476
