# BUSCO version is: 3.0.2 
# The lineage dataset is: arthropoda_odb9 (Creation date: 2017-02-07, number of species: 60, number of BUSCOs: 1066)
# To reproduce this run: python /home/she/opt/busco-master/scripts/run_BUSCO.py -i LS29_Trinity.fasta -o LS29_busco -l /home/she/database/arthropoda_odb9/ -m transcriptome -c 20
#
# Busco id	Status	Sequence	Score	Length
EOG090X01A3	Duplicated	TRINITY_DN38782_c0_g1_i26	1048.4	623
EOG090X01AN	Fragmented	TRINITY_DN32258_c0_g3_i1	90.9	87
EOG090X01B4	Complete	TRINITY_DN26499_c0_g1_i2	1278.4	664
EOG090X01BP	Complete	TRINITY_DN36711_c3_g1_i2	281.5	233
EOG090X01BU	Duplicated	TRINITY_DN37201_c11_g2_i1	918.3	665
EOG090X01BU	Duplicated	TRINITY_DN37201_c11_g2_i2	841.8	610
EOG090X01EL	Complete	TRINITY_DN34843_c0_g1_i2	1102.1	645
EOG090X01EZ	Complete	TRINITY_DN35738_c5_g2_i1	1172.8	640
EOG090X01F7	Complete	TRINITY_DN38920_c7_g4_i2	938.9	664
EOG090X01FD	Complete	TRINITY_DN37877_c2_g4_i6	595.8	422
EOG090X01FO	Complete	TRINITY_DN35522_c5_g13_i1	1473.7	743
EOG090X01G2	Duplicated	TRINITY_DN35867_c6_g1_i1	1017.6	611
EOG090X01G2	Duplicated	TRINITY_DN35867_c6_g1_i2	1018.3	611
EOG090X01H4	Missing
EOG090X01HT	Duplicated	TRINITY_DN35960_c2_g1_i2	999.0	572
EOG090X01HT	Duplicated	TRINITY_DN35960_c2_g1_i3	998.9	572
EOG090X01HT	Duplicated	TRINITY_DN35960_c2_g1_i5	1172.8	643
EOG090X01LO	Complete	TRINITY_DN36929_c4_g9_i1	395.9	215
EOG090X01LQ	Complete	TRINITY_DN37218_c9_g1_i2	284.9	207
EOG090X01LU	Complete	TRINITY_DN36413_c4_g1_i1	1296.5	602
EOG090X01LY	Duplicated	TRINITY_DN35833_c10_g3_i1	777.3	469
EOG090X01LY	Duplicated	TRINITY_DN35833_c10_g3_i2	778.2	469
EOG090X01MR	Complete	TRINITY_DN37355_c7_g5_i1	649.1	611
EOG090X01NK	Duplicated	TRINITY_DN25151_c0_g1_i1	1177.6	687
EOG090X01NK	Duplicated	TRINITY_DN25151_c0_g1_i2	1151.4	687
EOG090X01NX	Duplicated	TRINITY_DN37365_c2_g3_i2	1327.8	675
EOG090X01NX	Duplicated	TRINITY_DN37365_c2_g3_i3	1327.9	675
EOG090X01OH	Fragmented	TRINITY_DN33317_c0_g4_i1	216.0	121
EOG090X01OT	Complete	TRINITY_DN38333_c3_g1_i2	518.5	274
EOG090X01QS	Duplicated	TRINITY_DN37348_c4_g7_i2	598.7	340
EOG090X01QS	Duplicated	TRINITY_DN37348_c4_g7_i3	598.6	340
EOG090X01QX	Duplicated	TRINITY_DN37123_c2_g1_i1	138.1	118
EOG090X01QX	Duplicated	TRINITY_DN37123_c2_g1_i2	147.9	144
EOG090X01R0	Duplicated	TRINITY_DN37414_c0_g1_i4	202.0	440
EOG090X01R0	Duplicated	TRINITY_DN37414_c0_g1_i5	202.6	440
EOG090X01R1	Complete	TRINITY_DN37078_c7_g3_i1	1079.2	581
EOG090X01SN	Fragmented	TRINITY_DN26989_c0_g2_i1	504.0	212
EOG090X01U4	Duplicated	TRINITY_DN35201_c0_g1_i1	554.6	589
EOG090X01U4	Duplicated	TRINITY_DN35201_c0_g1_i2	554.5	589
EOG090X01U4	Duplicated	TRINITY_DN35722_c3_g2_i1	523.1	580
EOG090X01UE	Complete	TRINITY_DN36497_c5_g1_i2	1024.7	562
EOG090X01UY	Duplicated	TRINITY_DN36989_c8_g2_i1	996.5	579
EOG090X01UY	Duplicated	TRINITY_DN36989_c8_g2_i2	1021.4	594
EOG090X01V1	Complete	TRINITY_DN35956_c0_g10_i1	645.4	334
EOG090X01W2	Fragmented	TRINITY_DN35417_c0_g3_i1	270.0	127
EOG090X01XB	Missing
EOG090X01YQ	Fragmented	TRINITY_DN37454_c2_g2_i1	466.5	206
EOG090X0205	Complete	TRINITY_DN31698_c0_g1_i2	461.2	282
EOG090X020Y	Complete	TRINITY_DN29020_c0_g2_i1	152.7	233
EOG090X020Z	Complete	TRINITY_DN28270_c0_g2_i1	320.4	178
EOG090X021B	Duplicated	TRINITY_DN35912_c4_g7_i2	623.0	485
EOG090X021B	Duplicated	TRINITY_DN35912_c4_g7_i3	622.9	485
EOG090X023B	Complete	TRINITY_DN35820_c5_g1_i1	734.8	549
EOG090X024P	Fragmented	TRINITY_DN38439_c0_g2_i1	488.7	297
EOG090X0266	Duplicated	TRINITY_DN35440_c6_g2_i1	1019.2	643
EOG090X0266	Duplicated	TRINITY_DN35440_c6_g2_i3	1019.2	643
EOG090X0267	Complete	TRINITY_DN35789_c6_g1_i1	564.3	389
EOG090X026K	Complete	TRINITY_DN37962_c4_g5_i1	1039.0	567
EOG090X026V	Complete	TRINITY_DN35902_c4_g2_i2	429.1	507
EOG090X0272	Fragmented	TRINITY_DN14732_c0_g1_i1	88.8	59
EOG090X0279	Duplicated	TRINITY_DN37118_c3_g2_i1	469.6	249
EOG090X0279	Duplicated	TRINITY_DN37118_c3_g3_i1	530.5	283
EOG090X027A	Duplicated	TRINITY_DN35869_c0_g1_i1	930.3	571
EOG090X027A	Duplicated	TRINITY_DN35869_c0_g1_i3	931.1	571
EOG090X027R	Duplicated	TRINITY_DN36583_c4_g1_i6	1033.5	554
EOG090X027R	Duplicated	TRINITY_DN36583_c4_g1_i7	1033.1	554
EOG090X027U	Complete	TRINITY_DN37461_c0_g2_i2	500.5	367
EOG090X0289	Duplicated	TRINITY_DN37365_c2_g2_i1	659.9	542
EOG090X0289	Duplicated	TRINITY_DN37365_c2_g2_i12	663.0	549
EOG090X0289	Duplicated	TRINITY_DN37365_c2_g2_i7	588.5	456
EOG090X028A	Complete	TRINITY_DN35916_c3_g2_i1	550.8	305
EOG090X028B	Complete	TRINITY_DN35516_c1_g1_i4	424.1	376
EOG090X028J	Duplicated	TRINITY_DN36258_c15_g1_i1	486.2	361
EOG090X028J	Duplicated	TRINITY_DN36258_c15_g1_i3	494.5	360
EOG090X0294	Duplicated	TRINITY_DN37151_c5_g1_i1	1198.0	633
EOG090X0294	Duplicated	TRINITY_DN37151_c5_g1_i2	1197.2	633
EOG090X0296	Duplicated	TRINITY_DN36783_c3_g1_i10	936.5	518
EOG090X0296	Duplicated	TRINITY_DN36783_c3_g1_i11	941.0	571
EOG090X0296	Duplicated	TRINITY_DN36783_c3_g1_i7	937.3	650
EOG090X02BU	Missing
EOG090X02BW	Fragmented	TRINITY_DN35690_c5_g2_i1	503.5	264
EOG090X02C6	Complete	TRINITY_DN38230_c8_g5_i1	890.0	495
EOG090X02CC	Complete	TRINITY_DN39060_c5_g3_i1	1062.2	622
EOG090X02D0	Complete	TRINITY_DN34021_c0_g1_i1	146.0	131
EOG090X02DA	Complete	TRINITY_DN37426_c4_g4_i1	366.6	187
EOG090X02DF	Complete	TRINITY_DN31562_c0_g1_i1	1043.1	491
EOG090X02DX	Fragmented	TRINITY_DN33799_c0_g1_i1	328.9	152
EOG090X02DZ	Fragmented	TRINITY_DN34493_c0_g1_i1	568.4	317
EOG090X02EM	Duplicated	TRINITY_DN35302_c2_g2_i1	457.0	295
EOG090X02EM	Duplicated	TRINITY_DN35302_c2_g2_i2	441.9	283
EOG090X02EP	Complete	TRINITY_DN35828_c3_g8_i1	372.9	287
EOG090X02FO	Complete	TRINITY_DN36467_c3_g13_i1	778.7	357
EOG090X02G1	Fragmented	TRINITY_DN37242_c1_g1_i1	490.7	288
EOG090X02H3	Duplicated	TRINITY_DN38128_c3_g6_i2	290.9	258
EOG090X02H3	Duplicated	TRINITY_DN38128_c3_g6_i3	291.0	258
EOG090X02H9	Complete	TRINITY_DN38860_c3_g7_i1	757.0	524
EOG090X02HV	Fragmented	TRINITY_DN38732_c0_g4_i1	336.9	285
EOG090X02I4	Fragmented	TRINITY_DN7871_c0_g2_i1	256.2	137
EOG090X02IK	Complete	TRINITY_DN36509_c10_g2_i1	310.1	184
EOG090X02IW	Complete	TRINITY_DN26077_c0_g2_i2	236.9	159
EOG090X02IY	Duplicated	TRINITY_DN15853_c0_g1_i1	528.5	426
EOG090X02IY	Duplicated	TRINITY_DN15853_c0_g1_i2	488.4	357
EOG090X02J8	Fragmented	TRINITY_DN15215_c0_g1_i1	128.0	99
EOG090X02LG	Missing
EOG090X02LQ	Complete	TRINITY_DN36388_c7_g1_i1	909.7	558
EOG090X02LT	Complete	TRINITY_DN37011_c9_g1_i1	485.1	314
EOG090X02MG	Fragmented	TRINITY_DN30196_c0_g1_i1	462.6	283
EOG090X02MW	Complete	TRINITY_DN22179_c0_g1_i2	545.1	420
EOG090X02NT	Complete	TRINITY_DN36592_c0_g1_i3	753.1	602
EOG090X02PU	Complete	TRINITY_DN35341_c5_g1_i5	928.6	527
EOG090X02QS	Duplicated	TRINITY_DN36185_c1_g1_i10	890.3	467
EOG090X02QS	Duplicated	TRINITY_DN36185_c1_g1_i5	941.6	493
EOG090X02QS	Duplicated	TRINITY_DN36185_c1_g1_i7	941.6	493
EOG090X02QX	Complete	TRINITY_DN22186_c0_g1_i1	907.1	553
EOG090X02RM	Fragmented	TRINITY_DN34218_c0_g2_i1	174.7	123
EOG090X02RQ	Complete	TRINITY_DN37335_c2_g9_i2	841.8	456
EOG090X02S0	Complete	TRINITY_DN35691_c2_g6_i1	774.8	423
EOG090X02SD	Complete	TRINITY_DN35561_c1_g6_i1	373.9	318
EOG090X02SJ	Missing
EOG090X02T5	Complete	TRINITY_DN22356_c0_g1_i1	504.7	265
EOG090X02VY	Complete	TRINITY_DN37152_c5_g1_i1	952.1	639
EOG090X02WG	Duplicated	TRINITY_DN38925_c4_g1_i1	811.8	679
EOG090X02WG	Duplicated	TRINITY_DN38925_c4_g1_i2	870.0	678
EOG090X02Z1	Duplicated	TRINITY_DN36413_c5_g2_i3	972.4	609
EOG090X02Z1	Duplicated	TRINITY_DN36413_c5_g2_i4	843.2	568
EOG090X02ZJ	Fragmented	TRINITY_DN36591_c3_g1_i7	74.4	70
EOG090X0302	Complete	TRINITY_DN6227_c0_g2_i1	511.0	302
EOG090X030C	Duplicated	TRINITY_DN35824_c7_g2_i5	789.0	526
EOG090X030C	Duplicated	TRINITY_DN35824_c7_g2_i8	820.2	556
EOG090X030S	Duplicated	TRINITY_DN38015_c2_g1_i10	939.5	500
EOG090X030S	Duplicated	TRINITY_DN38015_c2_g1_i6	942.5	500
EOG090X030S	Duplicated	TRINITY_DN38015_c2_g1_i9	939.6	500
EOG090X0318	Complete	TRINITY_DN38089_c3_g4_i1	343.7	196
EOG090X031T	Fragmented	TRINITY_DN23103_c0_g1_i1	168.6	90
EOG090X0324	Complete	TRINITY_DN36647_c2_g1_i1	625.5	484
EOG090X032C	Complete	TRINITY_DN35418_c0_g2_i1	750.7	427
EOG090X032R	Duplicated	TRINITY_DN37413_c11_g2_i11	394.4	396
EOG090X032R	Duplicated	TRINITY_DN37413_c11_g2_i4	394.0	393
EOG090X032R	Duplicated	TRINITY_DN37413_c11_g2_i8	393.5	393
EOG090X033I	Complete	TRINITY_DN41303_c0_g1_i1	960.3	488
EOG090X033O	Missing
EOG090X0363	Fragmented	TRINITY_DN28997_c0_g1_i1	161.0	99
EOG090X0364	Complete	TRINITY_DN45418_c0_g1_i1	676.6	391
EOG090X036X	Duplicated	TRINITY_DN37804_c6_g4_i1	595.9	381
EOG090X036X	Duplicated	TRINITY_DN37804_c6_g4_i4	595.8	381
EOG090X037B	Complete	TRINITY_DN34676_c1_g1_i2	248.7	191
EOG090X037N	Duplicated	TRINITY_DN37778_c3_g1_i1	485.9	354
EOG090X037N	Duplicated	TRINITY_DN37778_c3_g1_i4	486.0	354
EOG090X0398	Complete	TRINITY_DN35987_c8_g1_i2	296.5	174
EOG090X03A4	Fragmented	TRINITY_DN22279_c0_g1_i1	177.4	132
EOG090X03AJ	Complete	TRINITY_DN35794_c2_g2_i2	661.3	447
EOG090X03AK	Complete	TRINITY_DN37041_c4_g3_i1	924.6	487
EOG090X03B0	Complete	TRINITY_DN32714_c0_g4_i1	566.1	292
EOG090X03B7	Complete	TRINITY_DN37919_c2_g1_i2	439.0	228
EOG090X03CE	Fragmented	TRINITY_DN35733_c2_g2_i1	482.0	238
EOG090X03DA	Complete	TRINITY_DN34263_c0_g1_i2	943.1	445
EOG090X03DI	Complete	TRINITY_DN35636_c3_g4_i5	952.4	660
EOG090X03EV	Fragmented	TRINITY_DN28341_c0_g1_i1	355.6	176
EOG090X03FQ	Complete	TRINITY_DN49387_c0_g1_i1	506.8	359
EOG090X03G1	Complete	TRINITY_DN35425_c2_g4_i2	705.1	418
EOG090X03G5	Complete	TRINITY_DN38274_c4_g3_i1	440.9	270
EOG090X03GO	Complete	TRINITY_DN16683_c0_g2_i1	575.7	379
EOG090X03H5	Complete	TRINITY_DN38553_c2_g1_i1	455.2	288
EOG090X03I5	Duplicated	TRINITY_DN36007_c2_g8_i11	733.2	481
EOG090X03I5	Duplicated	TRINITY_DN36007_c2_g8_i2	737.9	434
EOG090X03JL	Complete	TRINITY_DN37653_c6_g1_i1	710.8	366
EOG090X03K5	Duplicated	TRINITY_DN35545_c12_g1_i1	525.5	320
EOG090X03K5	Duplicated	TRINITY_DN35545_c12_g1_i2	523.8	320
EOG090X03KG	Complete	TRINITY_DN39150_c6_g2_i2	442.1	396
EOG090X03KK	Complete	TRINITY_DN36303_c6_g3_i1	554.2	372
EOG090X03KZ	Complete	TRINITY_DN34796_c0_g2_i1	277.7	234
EOG090X03LH	Duplicated	TRINITY_DN38502_c6_g2_i1	549.5	304
EOG090X03LH	Duplicated	TRINITY_DN38502_c6_g2_i2	548.5	304
EOG090X03M6	Complete	TRINITY_DN35475_c8_g3_i3	884.3	441
EOG090X03NS	Complete	TRINITY_DN31674_c0_g1_i2	800.6	436
EOG090X03O4	Complete	TRINITY_DN37130_c2_g12_i1	851.0	421
EOG090X03P9	Missing
EOG090X03QA	Complete	TRINITY_DN36195_c2_g3_i2	566.2	367
EOG090X03QF	Duplicated	TRINITY_DN38429_c2_g1_i1	451.7	331
EOG090X03QF	Duplicated	TRINITY_DN38429_c2_g1_i3	451.6	331
EOG090X03QF	Duplicated	TRINITY_DN38429_c2_g1_i4	450.0	331
EOG090X03QT	Complete	TRINITY_DN37772_c0_g1_i1	854.6	512
EOG090X03QW	Duplicated	TRINITY_DN36585_c1_g9_i1	722.6	382
EOG090X03QW	Duplicated	TRINITY_DN36585_c1_g9_i2	722.3	382
EOG090X03R5	Duplicated	TRINITY_DN36752_c4_g1_i6	873.4	461
EOG090X03R5	Duplicated	TRINITY_DN36752_c4_g1_i8	872.1	461
EOG090X03RD	Complete	TRINITY_DN18205_c0_g1_i1	746.9	422
EOG090X03RJ	Complete	TRINITY_DN36714_c1_g5_i1	732.5	445
EOG090X03RP	Duplicated	TRINITY_DN36585_c1_g5_i1	684.6	364
EOG090X03RP	Duplicated	TRINITY_DN36585_c1_g5_i4	685.4	320
EOG090X03S1	Duplicated	TRINITY_DN35170_c0_g1_i1	825.2	435
EOG090X03S1	Duplicated	TRINITY_DN35170_c0_g1_i5	809.6	425
EOG090X03S1	Duplicated	TRINITY_DN35170_c0_g1_i6	823.8	435
EOG090X03SL	Duplicated	TRINITY_DN35492_c6_g3_i1	704.0	379
EOG090X03SL	Duplicated	TRINITY_DN35492_c6_g3_i2	703.9	379
EOG090X03ST	Duplicated	TRINITY_DN36615_c0_g2_i11	674.9	406
EOG090X03ST	Duplicated	TRINITY_DN36615_c0_g2_i5	673.3	406
EOG090X03ST	Duplicated	TRINITY_DN36615_c0_g2_i7	669.8	406
EOG090X03SX	Duplicated	TRINITY_DN37470_c6_g4_i1	493.4	377
EOG090X03SX	Duplicated	TRINITY_DN37470_c6_g4_i2	473.0	379
EOG090X03T7	Missing
EOG090X03TK	Duplicated	TRINITY_DN38841_c2_g1_i10	668.8	405
EOG090X03TK	Duplicated	TRINITY_DN38841_c2_g1_i17	668.7	405
EOG090X03TK	Duplicated	TRINITY_DN38841_c2_g1_i2	668.9	405
EOG090X03TW	Complete	TRINITY_DN36953_c14_g1_i1	555.7	346
EOG090X03TX	Complete	TRINITY_DN35234_c0_g3_i4	707.9	495
EOG090X03U0	Duplicated	TRINITY_DN36119_c8_g1_i3	914.6	475
EOG090X03U0	Duplicated	TRINITY_DN36119_c8_g1_i4	913.1	486
EOG090X03UT	Duplicated	TRINITY_DN37076_c4_g2_i1	728.1	392
EOG090X03UT	Duplicated	TRINITY_DN37076_c4_g2_i10	728.4	392
EOG090X03UT	Duplicated	TRINITY_DN37076_c4_g2_i9	728.1	392
EOG090X03V0	Duplicated	TRINITY_DN34406_c0_g1_i3	185.5	282
EOG090X03V0	Duplicated	TRINITY_DN34406_c0_g1_i4	185.7	282
EOG090X03V0	Duplicated	TRINITY_DN34406_c0_g1_i5	187.4	283
EOG090X03VW	Complete	TRINITY_DN36027_c5_g6_i1	967.0	461
EOG090X03WO	Duplicated	TRINITY_DN38984_c2_g3_i1	414.3	263
EOG090X03WO	Duplicated	TRINITY_DN38984_c2_g3_i2	414.2	263
EOG090X03YC	Complete	TRINITY_DN34472_c0_g1_i2	222.4	189
EOG090X03YJ	Duplicated	TRINITY_DN38611_c1_g2_i3	636.3	506
EOG090X03YJ	Duplicated	TRINITY_DN38611_c1_g2_i6	636.6	506
EOG090X03YR	Complete	TRINITY_DN38365_c11_g1_i2	474.0	359
EOG090X03ZI	Duplicated	TRINITY_DN36423_c10_g1_i2	827.1	434
EOG090X03ZI	Duplicated	TRINITY_DN36423_c10_g1_i4	827.2	434
EOG090X03ZI	Duplicated	TRINITY_DN36423_c10_g1_i5	827.2	434
EOG090X0424	Missing
EOG090X0431	Duplicated	TRINITY_DN35794_c3_g10_i1	381.9	248
EOG090X0431	Duplicated	TRINITY_DN35794_c3_g10_i2	383.9	248
EOG090X0438	Complete	TRINITY_DN687_c0_g1_i1	641.7	409
EOG090X0439	Complete	TRINITY_DN35416_c11_g10_i1	348.4	296
EOG090X043F	Complete	TRINITY_DN36066_c8_g1_i2	625.2	411
EOG090X043H	Duplicated	TRINITY_DN36414_c3_g2_i14	681.0	430
EOG090X043H	Duplicated	TRINITY_DN36414_c3_g2_i16	681.0	430
EOG090X043H	Duplicated	TRINITY_DN36414_c3_g2_i8	761.9	585
EOG090X044C	Complete	TRINITY_DN36003_c9_g2_i2	672.1	378
EOG090X0464	Fragmented	TRINITY_DN36186_c11_g2_i1	76.0	57
EOG090X047B	Duplicated	TRINITY_DN36379_c0_g1_i11	609.4	392
EOG090X047B	Duplicated	TRINITY_DN36379_c0_g1_i13	609.9	392
EOG090X047B	Duplicated	TRINITY_DN36379_c0_g1_i7	535.8	338
EOG090X047D	Complete	TRINITY_DN38936_c1_g3_i1	601.4	413
EOG090X0484	Complete	TRINITY_DN37668_c0_g1_i5	127.2	209
EOG090X0489	Complete	TRINITY_DN36452_c5_g1_i1	853.9	441
EOG090X048D	Duplicated	TRINITY_DN36293_c2_g1_i3	567.1	337
EOG090X048D	Duplicated	TRINITY_DN36293_c2_g1_i4	585.9	359
EOG090X0491	Duplicated	TRINITY_DN36268_c1_g4_i4	666.9	392
EOG090X0491	Duplicated	TRINITY_DN36268_c1_g4_i5	665.5	409
EOG090X049L	Fragmented	TRINITY_DN28416_c0_g1_i2	210.8	144
EOG090X049M	Complete	TRINITY_DN37272_c7_g7_i1	1013.2	639
EOG090X04A7	Duplicated	TRINITY_DN37747_c3_g2_i3	654.9	399
EOG090X04A7	Duplicated	TRINITY_DN37747_c3_g2_i4	655.0	399
EOG090X04A7	Duplicated	TRINITY_DN37747_c3_g2_i8	593.0	330
EOG090X04AR	Duplicated	TRINITY_DN35521_c0_g1_i12	588.5	303
EOG090X04AR	Duplicated	TRINITY_DN35521_c0_g1_i16	588.7	303
EOG090X04AR	Duplicated	TRINITY_DN35521_c0_g1_i9	588.5	303
EOG090X04CK	Duplicated	TRINITY_DN35754_c1_g3_i1	636.2	411
EOG090X04CK	Duplicated	TRINITY_DN35754_c1_g3_i3	636.8	411
EOG090X04D9	Duplicated	TRINITY_DN37532_c4_g1_i2	398.3	512
EOG090X04D9	Duplicated	TRINITY_DN37532_c4_g1_i3	398.1	512
EOG090X04D9	Duplicated	TRINITY_DN37532_c4_g1_i4	356.5	452
EOG090X04DJ	Duplicated	TRINITY_DN37326_c1_g1_i2	468.3	255
EOG090X04DJ	Duplicated	TRINITY_DN37326_c1_g1_i5	435.4	239
EOG090X04DO	Duplicated	TRINITY_DN37411_c11_g1_i5	765.7	381
EOG090X04DO	Duplicated	TRINITY_DN37411_c11_g2_i1	765.7	381
EOG090X04EN	Duplicated	TRINITY_DN35289_c0_g1_i4	402.3	285
EOG090X04EN	Duplicated	TRINITY_DN35289_c0_g1_i5	404.2	286
EOG090X04EN	Duplicated	TRINITY_DN35289_c0_g1_i7	380.0	286
EOG090X04F1	Duplicated	TRINITY_DN35491_c10_g1_i2	618.9	565
EOG090X04F1	Duplicated	TRINITY_DN35491_c10_g1_i3	619.0	565
EOG090X04G3	Complete	TRINITY_DN38119_c3_g2_i1	258.6	210
EOG090X04G6	Duplicated	TRINITY_DN37157_c3_g2_i3	757.3	400
EOG090X04G6	Duplicated	TRINITY_DN37157_c3_g2_i4	687.8	376
EOG090X04G6	Duplicated	TRINITY_DN37157_c3_g2_i5	690.3	361
